# x	y	u	v	mask
280.9758	289.3148	 -0.0202	 -0.1841	  0.0000
283.7762	289.3148	  0.0668	 -0.1881	  0.0000
286.5766	289.3148	  0.0148	 -0.2104	  0.0000
289.3771	289.3148	 -0.0500	 -0.2273	  0.0000
292.1775	289.3148	 -0.1077	 -0.3270	  0.0000
294.9779	289.3148	 -0.2086	 -0.3660	  0.0000
297.7783	289.3148	 -0.1650	 -0.4094	  0.0000
300.5788	289.3148	 -0.1602	 -0.5594	  0.0000
303.3792	289.3148	 -0.1230	 -0.6027	  0.0000
306.1796	289.3148	 -0.1429	 -0.5556	  0.0000
308.9800	289.3148	 -0.1401	 -0.5693	  0.0000
311.7804	289.3148	 -0.2631	 -0.6053	  0.0000
314.5809	289.3148	 -0.2023	 -0.5740	  0.0000
317.3813	289.3148	 -0.1448	 -0.4916	  0.0000
320.1817	289.3148	 -0.1066	 -0.4438	  0.0000
322.9821	289.3148	 -0.0870	 -0.4717	  0.0000
325.7826	289.3148	 -0.0325	 -0.4627	  0.0000
328.5830	289.3148	  0.0092	 -0.4305	  0.0000
331.3834	289.3148	  0.1094	 -0.3847	  0.0000
334.1838	289.3148	  0.0588	 -0.2709	  0.0000
336.9843	289.3148	 -0.1214	 -0.0125	  0.0000
339.7847	289.3148	 -0.3197	  0.0051	  0.0000
342.5851	289.3148	 -0.2563	  0.0070	  0.0000
345.3855	289.3148	 -0.1593	 -0.0649	  0.0000
348.1859	289.3148	 -0.0745	 -0.0448	  0.0000
350.9864	289.3148	 -0.0376	 -0.0713	  0.0000
353.7868	289.3148	 -0.0611	 -0.1662	  0.0000
356.5872	289.3148	 -0.0194	 -0.1939	  0.0000
359.3876	289.3148	  0.0440	 -0.3543	  0.0000
362.1881	289.3148	  0.1703	 -0.3723	  0.0000
364.9885	289.3148	  0.2033	 -0.4010	  0.0000
367.7889	289.3148	  0.2234	 -0.3538	  0.0000
370.5893	289.3148	  0.1626	 -0.2621	  0.0000
373.3898	289.3148	  0.1675	 -0.1257	  0.0000
376.1902	289.3148	  0.1186	 -0.1550	  0.0000
378.9906	289.3148	  0.0934	 -0.1927	  0.0000
381.7910	289.3148	  0.0706	 -0.1741	  0.0000
384.5914	289.3148	  0.0132	 -0.1474	  0.0000
387.3919	289.3148	 -0.0220	 -0.0715	  0.0000
390.1923	289.3148	 -0.0571	 -0.0300	  0.0000
392.9927	289.3148	 -0.0629	 -0.0192	  0.0000
395.7931	289.3148	 -0.0256	 -0.0609	  0.0000
398.5936	289.3148	 -0.0508	 -0.1449	  0.0000
401.3940	289.3148	 -0.0469	 -0.2223	  0.0000
404.1944	289.3148	 -0.0055	 -0.3070	  0.0000
406.9948	289.3148	  0.0108	 -0.3534	  0.0000
409.7953	289.3148	  0.0223	 -0.3491	  0.0000
412.5957	289.3148	  0.0130	 -0.3543	  0.0000
415.3961	289.3148	  0.0057	 -0.3250	  0.0000
418.1965	289.3148	 -0.0251	 -0.2671	  0.0000
420.9970	289.3148	 -0.0456	 -0.2617	  0.0000
423.7974	289.3148	 -0.1123	 -0.1890	  0.0000
426.5978	289.3148	 -0.2042	 -0.1596	  0.0000
429.3982	289.3148	 -0.0607	 -0.1975	  0.0000
432.1986	289.3148	 -0.0629	 -0.1133	  0.0000
434.9991	289.3148	 -0.0049	 -0.1003	  0.0000
437.7995	289.3148	  0.0175	 -0.0446	  0.0000
440.5999	289.3148	  0.0834	 -0.0549	  0.0000
  3.7339	286.5144	 -0.0274	 -0.2021	  0.0000
  6.5343	286.5144	  0.0267	 -0.1077	  0.0000
  9.3347	286.5144	  0.0219	 -0.0984	  0.0000
 12.1352	286.5144	 -0.0814	 -0.1577	  0.0000
 14.9356	286.5144	 -0.1768	 -0.1605	  0.0000
 17.7360	286.5144	 -0.1118	 -0.1509	  0.0000
 20.5364	286.5144	 -0.0419	 -0.1282	  0.0000
 23.3369	286.5144	  0.0048	 -0.0626	  0.0000
 26.1373	286.5144	 -0.0252	 -0.0630	  0.0000
 28.9377	286.5144	 -0.1792	 -0.2490	  0.0000
 31.7381	286.5144	 -0.2506	 -0.3023	  0.0000
 34.5386	286.5144	 -0.1124	 -0.2578	  0.0000
 37.3390	286.5144	 -0.0099	 -0.1398	  0.0000
 40.1394	286.5144	  0.0026	 -0.1412	  0.0000
 42.9398	286.5144	 -0.0532	 -0.2009	  0.0000
 45.7402	286.5144	 -0.2545	 -0.3320	  0.0000
 48.5407	286.5144	 -0.3050	 -0.3874	  0.0000
 51.3411	286.5144	 -0.2676	 -0.4511	  0.0000
 54.1415	286.5144	 -0.1366	 -0.3542	  0.0000
 56.9419	286.5144	 -0.0689	 -0.2369	  0.0000
 59.7424	286.5144	 -0.0186	 -0.2301	  0.0000
 62.5428	286.5144	 -0.0637	 -0.2674	  0.0000
 65.3432	286.5144	 -0.2069	 -0.3950	  0.0000
 68.1436	286.5144	 -0.3915	 -0.5590	  0.0000
 70.9441	286.5144	 -0.4937	 -0.6139	  0.0000
 73.7445	286.5144	 -0.3571	 -0.4461	  0.0000
 76.5449	286.5144	 -0.1268	 -0.1922	  0.0000
 79.3453	286.5144	  0.0150	 -0.0135	  0.0000
 82.1457	286.5144	  0.0196	 -0.0117	  0.0000
 84.9462	286.5144	 -0.0961	 -0.0949	  0.0000
 87.7466	286.5144	 -0.2347	 -0.1988	  0.0000
 90.5470	286.5144	 -0.4398	 -0.3894	  0.0000
 93.3474	286.5144	 -0.6496	 -0.6198	  0.0000
 96.1479	286.5144	 -0.6150	 -0.6148	  0.0000
 98.9483	286.5144	 -0.5287	 -0.5706	  0.0000
101.7487	286.5144	 -0.3064	 -0.3982	  0.0000
104.5491	286.5144	  0.1022	  0.0895	  0.0000
107.3496	286.5144	  0.2638	  0.2067	  0.0000
110.1500	286.5144	  0.2126	  0.1737	  0.0000
112.9504	286.5144	  0.1541	  0.0357	  0.0000
115.7508	286.5144	 -0.0222	 -0.2180	  0.0000
118.5512	286.5144	 -0.3304	 -0.4857	  0.0000
121.3517	286.5144	 -0.4954	 -0.7125	  0.0000
124.1521	286.5144	 -0.6158	 -0.7498	  0.0000
126.9525	286.5144	 -0.6031	 -0.7943	  0.0000
129.7529	286.5144	 -0.4010	 -0.5651	  0.0000
132.5534	286.5144	 -0.2678	 -0.3875	  0.0000
135.3538	286.5144	 -0.1327	 -0.2909	  0.0000
138.1542	286.5144	  0.0434	 -0.0475	  0.0000
140.9546	286.5144	  0.1953	  0.0441	  0.0000
143.7551	286.5144	  0.2751	  0.1221	  0.0000
146.5555	286.5144	  0.2912	  0.2051	  0.0000
149.3559	286.5144	  0.2146	  0.1738	  0.0000
152.1563	286.5144	  0.0172	 -0.0199	  0.0000
154.9567	286.5144	 -0.1286	 -0.1114	  0.0000
157.7572	286.5144	 -0.3518	 -0.4659	  0.0000
160.5576	286.5144	 -0.4863	 -0.7351	  0.0000
163.3580	286.5144	 -0.6098	 -0.8650	  0.0000
166.1584	286.5144	 -0.5607	 -0.9218	  0.0000
168.9589	286.5144	 -0.6362	 -0.9651	  0.0000
171.7593	286.5144	 -0.6925	 -0.9460	  0.0000
174.5597	286.5144	 -0.5961	 -0.7935	  0.0000
177.3601	286.5144	 -0.6131	 -0.6468	  0.0000
180.1606	286.5144	 -0.3195	 -0.3448	  0.0000
182.9610	286.5144	 -0.0138	 -0.1000	  0.0000
185.7614	286.5144	  0.1649	  0.0268	  0.0000
188.5618	286.5144	  0.2443	  0.1639	  0.0000
191.3623	286.5144	  0.3671	  0.2543	  0.0000
194.1627	286.5144	  0.4623	  0.3048	  0.0000
196.9631	286.5144	  0.4370	  0.2554	  0.0000
199.7635	286.5144	  0.2358	  0.1090	  0.0000
202.5639	286.5144	 -0.0720	 -0.0163	  0.0000
205.3644	286.5144	 -0.0708	 -0.0270	  0.0000
208.1648	286.5144	 -0.4497	 -0.6918	  0.0000
210.9652	286.5144	 -0.4774	 -0.8528	  0.0000
213.7656	286.5144	 -0.7917	 -1.0983	  0.0000
216.5661	286.5144	  1.8884	  2.1527	  0.0000
219.3665	286.5144	 -1.4163	 -1.5365	  0.0000
222.1669	286.5144	 -1.6232	 -1.4858	  0.0000
224.9673	286.5144	 -1.0010	 -1.0005	  0.0000
227.7678	286.5144	 -0.4459	 -0.7986	  0.0000
230.5682	286.5144	 -0.1397	 -0.4760	  0.0000
233.3686	286.5144	  0.0105	 -0.3806	  0.0000
236.1690	286.5144	 -0.0109	 -0.2811	  0.0000
238.9694	286.5144	 -0.2084	 -0.1821	  0.0000
241.7699	286.5144	 -0.3063	 -0.1648	  0.0000
244.5703	286.5144	 -0.2530	 -0.2373	  0.0000
247.3707	286.5144	 -0.0620	 -0.2777	  0.0000
250.1711	286.5144	 -0.0125	 -0.3028	  0.0000
252.9716	286.5144	 -0.0053	 -0.2873	  0.0000
255.7720	286.5144	 -0.0459	 -0.2892	  0.0000
258.5724	286.5144	 -0.3079	 -0.2876	  0.0000
261.3728	286.5144	 -0.5621	 -0.2621	  0.0000
264.1733	286.5144	 -0.7326	 -0.1679	  0.0000
266.9737	286.5144	 -0.8214	 -0.1102	  0.0000
269.7741	286.5144	 -0.8499	 -0.1666	  0.0000
272.5745	286.5144	 -0.6840	 -0.2071	  0.0000
275.3749	286.5144	 -0.4163	 -0.2023	  0.0000
278.1754	286.5144	 -0.1650	 -0.1344	  0.0000
280.9758	286.5144	 -0.0187	 -0.1541	  0.0000
283.7762	286.5144	  0.0284	 -0.2051	  0.0000
286.5766	286.5144	  0.0171	 -0.2558	  0.0000
289.3771	286.5144	  0.0192	 -0.3179	  0.0000
292.1775	286.5144	 -0.0497	 -0.3880	  0.0000
294.9779	286.5144	 -0.1366	 -0.5250	  0.0000
297.7783	286.5144	 -0.0963	 -0.5977	  0.0000
300.5788	286.5144	 -0.1099	 -0.6266	  0.0000
303.3792	286.5144	 -0.1435	 -0.6498	  0.0000
306.1796	286.5144	 -0.1708	 -0.6044	  0.0000
308.9800	286.5144	 -0.2110	 -0.5647	  0.0000
311.7804	286.5144	 -0.3080	 -0.5018	  0.0000
314.5809	286.5144	 -0.3142	 -0.4580	  0.0000
317.3813	286.5144	 -0.1416	 -0.4241	  0.0000
320.1817	286.5144	 -0.1071	 -0.4143	  0.0000
322.9821	286.5144	 -0.0693	 -0.4307	  0.0000
325.7826	286.5144	 -0.0119	 -0.4254	  0.0000
328.5830	286.5144	  0.0087	 -0.4561	  0.0000
331.3834	286.5144	  0.0210	 -0.3831	  0.0000
334.1838	286.5144	  0.0203	 -0.1509	  0.0000
336.9843	286.5144	 -0.1368	 -0.0206	  0.0000
339.7847	286.5144	 -0.2822	 -0.0005	  0.0000
342.5851	286.5144	 -0.2166	  0.0044	  0.0000
345.3855	286.5144	 -0.0795	 -0.0770	  0.0000
348.1859	286.5144	 -0.0285	 -0.1306	  0.0000
350.9864	286.5144	 -0.0138	 -0.1837	  0.0000
353.7868	286.5144	 -0.0187	 -0.2898	  0.0000
356.5872	286.5144	  0.0066	 -0.3424	  0.0000
359.3876	286.5144	  0.0536	 -0.3538	  0.0000
362.1881	286.5144	  0.1411	 -0.3895	  0.0000
364.9885	286.5144	  0.2226	 -0.3850	  0.0000
367.7889	286.5144	  0.2169	 -0.3442	  0.0000
370.5893	286.5144	  0.1221	 -0.2733	  0.0000
373.3898	286.5144	  0.0870	 -0.2399	  0.0000
376.1902	286.5144	  0.1284	 -0.2095	  0.0000
378.9906	286.5144	  0.0497	 -0.1703	  0.0000
381.7910	286.5144	  0.0286	 -0.0878	  0.0000
384.5914	286.5144	  0.0106	 -0.0605	  0.0000
387.3919	286.5144	 -0.0322	 -0.0705	  0.0000
390.1923	286.5144	 -0.0578	 -0.0750	  0.0000
392.9927	286.5144	 -0.0291	 -0.0188	  0.0000
395.7931	286.5144	 -0.0090	 -0.0441	  0.0000
398.5936	286.5144	 -0.0163	 -0.1307	  0.0000
401.3940	286.5144	 -0.0184	 -0.1736	  0.0000
404.1944	286.5144	  0.0072	 -0.2712	  0.0000
406.9948	286.5144	  0.0309	 -0.3778	  0.0000
409.7953	286.5144	  0.0291	 -0.3706	  0.0000
412.5957	286.5144	 -0.0045	 -0.3501	  0.0000
415.3961	286.5144	 -0.0349	 -0.3020	  0.0000
418.1965	286.5144	 -0.0437	 -0.1920	  0.0000
420.9970	286.5144	 -0.1380	 -0.1562	  0.0000
423.7974	286.5144	 -0.2349	 -0.1635	  0.0000
426.5978	286.5144	 -0.2272	 -0.1569	  0.0000
429.3982	286.5144	 -0.1447	 -0.1316	  0.0000
432.1986	286.5144	 -0.0116	 -0.1279	  0.0000
434.9991	286.5144	  0.0269	 -0.1506	  0.0000
437.7995	286.5144	  0.0690	 -0.0967	  0.0000
440.5999	286.5144	  0.0611	 -0.1183	  0.0000
  3.7339	283.7140	 -0.0843	 -0.2145	  0.0000
  6.5343	283.7140	 -0.0250	 -0.1495	  0.0000
  9.3347	283.7140	  0.0168	 -0.0923	  0.0000
 12.1352	283.7140	 -0.0126	 -0.1021	  0.0000
 14.9356	283.7140	 -0.0795	 -0.1748	  0.0000
 17.7360	283.7140	 -0.1285	 -0.2362	  0.0000
 20.5364	283.7140	 -0.0953	 -0.1891	  0.0000
 23.3369	283.7140	 -0.0072	 -0.0616	  0.0000
 26.1373	283.7140	 -0.0122	 -0.0263	  0.0000
 28.9377	283.7140	 -0.0624	 -0.1544	  0.0000
 31.7381	283.7140	 -0.2209	 -0.2836	  0.0000
 34.5386	283.7140	 -0.1733	 -0.2900	  0.0000
 37.3390	283.7140	 -0.0269	 -0.2155	  0.0000
 40.1394	283.7140	 -0.0042	 -0.1444	  0.0000
 42.9398	283.7140	 -0.0442	 -0.1864	  0.0000
 45.7402	283.7140	 -0.1577	 -0.3087	  0.0000
 48.5407	283.7140	 -0.2274	 -0.3824	  0.0000
 51.3411	283.7140	 -0.2521	 -0.3814	  0.0000
 54.1415	283.7140	 -0.2118	 -0.4017	  0.0000
 56.9419	283.7140	 -0.1381	 -0.2800	  0.0000
 59.7424	283.7140	 -0.0228	 -0.1886	  0.0000
 62.5428	283.7140	 -0.0197	 -0.1729	  0.0000
 65.3432	283.7140	 -0.0843	 -0.2281	  0.0000
 68.1436	283.7140	 -0.2439	 -0.4491	  0.0000
 70.9441	283.7140	 -0.4417	 -0.5770	  0.0000
 73.7445	283.7140	 -0.5517	 -0.6055	  0.0000
 76.5449	283.7140	 -0.3842	 -0.3399	  0.0000
 79.3453	283.7140	 -0.1140	 -0.1053	  0.0000
 82.1457	283.7140	  0.0146	 -0.0186	  0.0000
 84.9462	283.7140	  0.0291	 -0.0012	  0.0000
 87.7466	283.7140	 -0.0302	 -0.0180	  0.0000
 90.5470	283.7140	 -0.2860	 -0.2996	  0.0000
 93.3474	283.7140	 -0.3987	 -0.5152	  0.0000
 96.1479	283.7140	 -0.5556	 -0.6012	  0.0000
 98.9483	283.7140	 -0.5938	 -0.6047	  0.0000
101.7487	283.7140	 -0.5042	 -0.5473	  0.0000
104.5491	283.7140	 -0.2365	 -0.2888	  0.0000
107.3496	283.7140	  0.1203	  0.1090	  0.0000
110.1500	283.7140	  0.3248	  0.2781	  0.0000
112.9504	283.7140	  0.3909	  0.2751	  0.0000
115.7508	283.7140	  0.1410	  0.0136	  0.0000
118.5512	283.7140	  0.0058	 -0.1519	  0.0000
121.3517	283.7140	 -0.1434	 -0.3790	  0.0000
124.1521	283.7140	 -0.4436	 -0.6647	  0.0000
126.9525	283.7140	 -0.6366	 -0.8104	  0.0000
129.7529	283.7140	 -0.5850	 -0.9113	  0.0000
132.5534	283.7140	 -0.4871	 -0.7469	  0.0000
135.3538	283.7140	 -0.3533	 -0.5504	  0.0000
138.1542	283.7140	 -0.1138	 -0.3259	  0.0000
140.9546	283.7140	  0.0081	 -0.1853	  0.0000
143.7551	283.7140	  0.1493	 -0.0597	  0.0000
146.5555	283.7140	  0.2748	  0.1896	  0.0000
149.3559	283.7140	  0.2678	  0.2469	  0.0000
152.1563	283.7140	  0.1224	  0.0957	  0.0000
154.9567	283.7140	  0.0476	 -0.0044	  0.0000
157.7572	283.7140	 -0.0048	 -0.0774	  0.0000
160.5576	283.7140	 -0.1664	 -0.3455	  0.0000
163.3580	283.7140	 -0.3708	 -0.6129	  0.0000
166.1584	283.7140	 -0.5623	 -0.7868	  0.0000
168.9589	283.7140	 -0.6676	 -0.9051	  0.0000
171.7593	283.7140	 -0.7836	 -0.8984	  0.0000
174.5597	283.7140	 -0.8152	 -0.8949	  0.0000
177.3601	283.7140	 -0.8188	 -0.7786	  0.0000
180.1606	283.7140	 -0.4401	 -0.5834	  0.0000
182.9610	283.7140	 -0.2648	 -0.4299	  0.0000
185.7614	283.7140	 -0.0653	 -0.2237	  0.0000
188.5618	283.7140	  0.1110	 -0.0199	  0.0000
191.3623	283.7140	  0.2772	  0.0152	  0.0000
194.1627	283.7140	  0.3554	  0.1807	  0.0000
196.9631	283.7140	  0.5237	  0.3722	  0.0000
199.7635	283.7140	  0.3328	  0.2989	  0.0000
202.5639	283.7140	  0.0285	  0.0444	  0.0000
205.3644	283.7140	  0.0010	 -0.0105	  0.0000
208.1648	283.7140	 -0.1226	 -0.2504	  0.0000
210.9652	283.7140	 -0.2805	 -0.6049	  0.0000
213.7656	283.7140	 -0.4714	 -0.6920	  0.0000
216.5661	283.7140	 -0.7232	 -1.1061	  0.0000
219.3665	283.7140	 -1.2848	 -1.5181	  0.0000
222.1669	283.7140	 -1.5323	 -1.5484	  0.0000
224.9673	283.7140	 -1.5498	 -1.6843	  0.0000
227.7678	283.7140	 -1.2282	 -1.4508	  0.0000
230.5682	283.7140	 -0.4031	 -0.7995	  0.0000
233.3686	283.7140	 -0.1087	 -0.5476	  0.0000
236.1690	283.7140	 -0.0650	 -0.3667	  0.0000
238.9694	283.7140	 -0.2066	 -0.2726	  0.0000
241.7699	283.7140	 -0.2858	 -0.2462	  0.0000
244.5703	283.7140	 -0.2051	 -0.2726	  0.0000
247.3707	283.7140	 -0.1183	 -0.2834	  0.0000
250.1711	283.7140	 -0.0264	 -0.2637	  0.0000
252.9716	283.7140	 -0.0150	 -0.2363	  0.0000
255.7720	283.7140	 -0.1111	 -0.1693	  0.0000
258.5724	283.7140	 -0.2653	 -0.1257	  0.0000
261.3728	283.7140	 -0.5398	 -0.1024	  0.0000
264.1733	283.7140	 -0.7585	 -0.1367	  0.0000
266.9737	283.7140	 -0.8113	 -0.1446	  0.0000
269.7741	283.7140	 -0.8402	 -0.1635	  0.0000
272.5745	283.7140	 -0.7059	 -0.2068	  0.0000
275.3749	283.7140	 -0.4306	 -0.2086	  0.0000
278.1754	283.7140	 -0.1759	 -0.1690	  0.0000
280.9758	283.7140	 -0.0486	 -0.1715	  0.0000
283.7762	283.7140	  0.0013	 -0.2209	  0.0000
286.5766	283.7140	  0.0230	 -0.3018	  0.0000
289.3771	283.7140	  0.0838	 -0.3867	  0.0000
292.1775	283.7140	  0.0115	 -0.4484	  0.0000
294.9779	283.7140	 -0.0413	 -0.5171	  0.0000
297.7783	283.7140	 -0.1222	 -0.5792	  0.0000
300.5788	283.7140	 -0.1507	 -0.5502	  0.0000
303.3792	283.7140	 -0.1326	 -0.4737	  0.0000
306.1796	283.7140	 -0.1614	 -0.4424	  0.0000
308.9800	283.7140	 -0.3111	 -0.4127	  0.0000
311.7804	283.7140	 -0.3541	 -0.4212	  0.0000
314.5809	283.7140	 -0.3436	 -0.3223	  0.0000
317.3813	283.7140	 -0.1842	 -0.2861	  0.0000
320.1817	283.7140	 -0.0644	 -0.3477	  0.0000
322.9821	283.7140	 -0.0244	 -0.2867	  0.0000
325.7826	283.7140	 -0.0062	 -0.2650	  0.0000
328.5830	283.7140	 -0.0058	 -0.3523	  0.0000
331.3834	283.7140	 -0.0187	 -0.3228	  0.0000
334.1838	283.7140	 -0.1486	 -0.2206	  0.0000
336.9843	283.7140	 -0.3277	 -0.0860	  0.0000
339.7847	283.7140	 -0.3143	 -0.0637	  0.0000
342.5851	283.7140	 -0.1962	 -0.1332	  0.0000
345.3855	283.7140	 -0.0490	 -0.2127	  0.0000
348.1859	283.7140	  0.0292	 -0.1913	  0.0000
350.9864	283.7140	  0.0255	 -0.2859	  0.0000
353.7868	283.7140	  0.0250	 -0.4010	  0.0000
356.5872	283.7140	  0.0156	 -0.3925	  0.0000
359.3876	283.7140	  0.0289	 -0.4151	  0.0000
362.1881	283.7140	  0.0871	 -0.3992	  0.0000
364.9885	283.7140	  0.1163	 -0.3531	  0.0000
367.7889	283.7140	  0.2015	 -0.2848	  0.0000
370.5893	283.7140	  0.0540	 -0.2949	  0.0000
373.3898	283.7140	  0.0215	 -0.2284	  0.0000
376.1902	283.7140	  0.0266	 -0.0961	  0.0000
378.9906	283.7140	  0.0156	 -0.0773	  0.0000
381.7910	283.7140	  0.0178	 -0.0377	  0.0000
384.5914	283.7140	  0.0053	 -0.0272	  0.0000
387.3919	283.7140	 -0.0248	 -0.1380	  0.0000
390.1923	283.7140	 -0.0155	 -0.1661	  0.0000
392.9927	283.7140	 -0.0199	 -0.0440	  0.0000
395.7931	283.7140	  0.0058	 -0.0766	  0.0000
398.5936	283.7140	  0.0239	 -0.1705	  0.0000
401.3940	283.7140	  0.0533	 -0.1864	  0.0000
404.1944	283.7140	  0.0451	 -0.2631	  0.0000
406.9948	283.7140	  0.0769	 -0.2722	  0.0000
409.7953	283.7140	  0.0833	 -0.2392	  0.0000
412.5957	283.7140	 -0.0034	 -0.2658	  0.0000
415.3961	283.7140	 -0.1095	 -0.2428	  0.0000
418.1965	283.7140	 -0.1409	 -0.1160	  0.0000
420.9970	283.7140	 -0.1827	 -0.0765	  0.0000
423.7974	283.7140	 -0.1963	 -0.1186	  0.0000
426.5978	283.7140	 -0.1911	 -0.1359	  0.0000
429.3982	283.7140	 -0.1407	 -0.1810	  0.0000
432.1986	283.7140	 -0.0039	 -0.1867	  0.0000
434.9991	283.7140	  0.0463	 -0.2206	  0.0000
437.7995	283.7140	  0.0282	 -0.2642	  0.0000
440.5999	283.7140	  0.0250	 -0.2035	  0.0000
  3.7339	280.9136	 -0.0472	 -0.2434	  0.0000
  6.5343	280.9136	 -0.1033	 -0.2305	  0.0000
  9.3347	280.9136	 -0.0086	 -0.1153	  0.0000
 12.1352	280.9136	  0.0132	 -0.0520	  0.0000
 14.9356	280.9136	 -0.0036	 -0.1033	  0.0000
 17.7360	280.9136	 -0.0514	 -0.1973	  0.0000
 20.5364	280.9136	 -0.1477	 -0.2358	  0.0000
 23.3369	280.9136	 -0.0784	 -0.1919	  0.0000
 26.1373	280.9136	 -0.0029	 -0.0277	  0.0000
 28.9377	280.9136	 -0.0094	 -0.0764	  0.0000
 31.7381	280.9136	 -0.0682	 -0.2116	  0.0000
 34.5386	280.9136	 -0.1539	 -0.3033	  0.0000
 37.3390	280.9136	 -0.1474	 -0.2395	  0.0000
 40.1394	280.9136	 -0.0906	 -0.1593	  0.0000
 42.9398	280.9136	 -0.0487	 -0.1578	  0.0000
 45.7402	280.9136	 -0.0541	 -0.1499	  0.0000
 48.5407	280.9136	 -0.0979	 -0.1713	  0.0000
 51.3411	280.9136	 -0.2156	 -0.3198	  0.0000
 54.1415	280.9136	 -0.2400	 -0.4169	  0.0000
 56.9419	280.9136	 -0.2104	 -0.3971	  0.0000
 59.7424	280.9136	 -0.1847	 -0.2985	  0.0000
 62.5428	280.9136	 -0.0564	 -0.1509	  0.0000
 65.3432	280.9136	 -0.0112	 -0.1558	  0.0000
 68.1436	280.9136	 -0.0126	 -0.2170	  0.0000
 70.9441	280.9136	 -0.2020	 -0.4721	  0.0000
 73.7445	280.9136	 -0.5433	 -0.6493	  0.0000
 76.5449	280.9136	 -0.6477	 -0.6677	  0.0000
 79.3453	280.9136	 -0.5520	 -0.5593	  0.0000
 82.1457	280.9136	 -0.1490	 -0.2430	  0.0000
 84.9462	280.9136	  0.0266	 -0.0136	  0.0000
 87.7466	280.9136	  0.0282	  0.0016	  0.0000
 90.5470	280.9136	 -0.0128	 -0.0065	  0.0000
 93.3474	280.9136	 -0.2775	 -0.1844	  0.0000
 96.1479	280.9136	 -0.4343	 -0.3910	  0.0000
 98.9483	280.9136	 -0.6285	 -0.5868	  0.0000
101.7487	280.9136	 -0.7051	 -0.6718	  0.0000
104.5491	280.9136	 -0.5927	 -0.5675	  0.0000
107.3496	280.9136	 -0.0014	 -0.0211	  0.0000
110.1500	280.9136	  0.3151	  0.1881	  0.0000
112.9504	280.9136	  0.3817	  0.2240	  0.0000
115.7508	280.9136	  0.3380	  0.1211	  0.0000
118.5512	280.9136	  0.0277	 -0.0326	  0.0000
121.3517	280.9136	 -0.0156	 -0.2209	  0.0000
124.1521	280.9136	 -0.0996	 -0.4457	  0.0000
126.9525	280.9136	 -0.4326	 -0.8040	  0.0000
129.7529	280.9136	 -0.5968	 -0.9668	  0.0000
132.5534	280.9136	 -0.6630	 -0.9426	  0.0000
135.3538	280.9136	 -0.4294	 -0.7779	  0.0000
138.1542	280.9136	 -0.3282	 -0.5043	  0.0000
140.9546	280.9136	 -0.1121	 -0.2687	  0.0000
143.7551	280.9136	 -0.0433	 -0.1698	  0.0000
146.5555	280.9136	  0.0258	 -0.0708	  0.0000
149.3559	280.9136	  0.1644	  0.1280	  0.0000
152.1563	280.9136	  0.2015	  0.1572	  0.0000
154.9567	280.9136	  0.1369	  0.0345	  0.0000
157.7572	280.9136	  0.1227	 -0.0122	  0.0000
160.5576	280.9136	  0.0090	 -0.1244	  0.0000
163.3580	280.9136	 -0.0249	 -0.2395	  0.0000
166.1584	280.9136	 -0.1717	 -0.5123	  0.0000
168.9589	280.9136	 -0.4639	 -0.7525	  0.0000
171.7593	280.9136	 -0.7117	 -0.7840	  0.0000
174.5597	280.9136	 -0.8657	 -0.8584	  0.0000
177.3601	280.9136	 -0.8285	 -0.8596	  0.0000
180.1606	280.9136	 -0.6077	 -0.7539	  0.0000
182.9610	280.9136	 -0.3967	 -0.6759	  0.0000
185.7614	280.9136	 -0.2383	 -0.5768	  0.0000
188.5618	280.9136	 -0.0212	 -0.3087	  0.0000
191.3623	280.9136	  0.0491	 -0.1289	  0.0000
194.1627	280.9136	  0.1994	  0.0396	  0.0000
196.9631	280.9136	  0.3764	  0.3216	  0.0000
199.7635	280.9136	  0.4177	  0.4252	  0.0000
202.5639	280.9136	  0.2475	  0.3834	  0.0000
205.3644	280.9136	  0.1340	  0.1146	  0.0000
208.1648	280.9136	  0.0533	  0.0060	  0.0000
210.9652	280.9136	  0.0182	 -0.1103	  0.0000
213.7656	280.9136	 -0.2678	 -0.6040	  0.0000
216.5661	280.9136	 -0.4064	 -0.8661	  0.0000
219.3665	280.9136	 -0.1223	 -0.9491	  0.0000
222.1669	280.9136	 -1.4735	 -1.5385	  0.0000
224.9673	280.9136	 -1.5263	 -1.5982	  0.0000
227.7678	280.9136	 -1.5677	 -1.5818	  0.0000
230.5682	280.9136	 -1.0134	 -0.9507	  0.0000
233.3686	280.9136	 -0.6901	 -0.9294	  0.0000
236.1690	280.9136	 -0.1594	 -0.4551	  0.0000
238.9694	280.9136	 -0.2019	 -0.3663	  0.0000
241.7699	280.9136	 -0.2231	 -0.3550	  0.0000
244.5703	280.9136	 -0.2075	 -0.3301	  0.0000
247.3707	280.9136	 -0.2049	 -0.2922	  0.0000
250.1711	280.9136	 -0.1678	 -0.2440	  0.0000
252.9716	280.9136	 -0.1416	 -0.1286	  0.0000
255.7720	280.9136	 -0.1928	 -0.0147	  0.0000
258.5724	280.9136	 -0.3047	  0.0072	  0.0000
261.3728	280.9136	 -0.4971	  0.0041	  0.0000
264.1733	280.9136	 -0.7129	 -0.0164	  0.0000
266.9737	280.9136	 -0.7803	 -0.0579	  0.0000
269.7741	280.9136	 -0.7463	 -0.1580	  0.0000
