# x	y	u	v	mask
 99.0727	457.7136	  0.1515	 -0.3038	  0.0000
101.8732	457.7136	 -0.3832	 -0.0245	  0.0000
104.6736	457.7136	  0.0029	  0.0173	  0.0000
107.4740	457.7136	  0.0252	  0.0818	  0.0000
110.2744	457.7136	  0.0235	  0.0163	  0.0000
113.0749	457.7136	  0.3365	 -0.0092	  0.0000
115.8753	457.7136	  1.3977	  0.0188	  0.0000
118.6757	457.7136	  1.7309	  0.1425	  0.0000
121.4761	457.7136	  1.8010	  0.2844	  0.0000
124.2766	457.7136	  1.1069	 -0.3215	  0.0000
127.0770	457.7136	  0.0692	  0.1873	  0.0000
129.8774	457.7136	  0.1531	  0.2110	  0.0000
132.6778	457.7136	  0.5385	  0.3534	  0.0000
135.4783	457.7136	  0.6583	  0.4708	  0.0000
138.2787	457.7136	  0.3202	  0.3425	  0.0000
141.0791	457.7136	  0.2172	 -0.0309	  0.0000
143.8795	457.7136	  0.2515	 -0.1172	  0.0000
146.6799	457.7136	  0.2990	 -0.1061	  0.0000
149.4804	457.7136	 -0.0149	 -0.0399	  0.0000
152.2808	457.7136	 -0.1371	 -0.0192	  0.0000
155.0812	457.7136	  0.1070	 -0.1553	  0.0000
157.8816	457.7136	  0.3237	 -0.3074	  0.0000
160.6821	457.7136	  0.3160	 -0.3714	  0.0000
163.4825	457.7136	  0.1552	 -0.2344	  0.0000
166.2829	457.7136	 -0.0032	 -0.0266	  0.0000
169.0833	457.7136	  0.0216	  0.1227	  0.0000
171.8838	457.7136	  0.1985	  0.2146	  0.0000
174.6842	457.7136	  0.3734	  0.3877	  0.0000
177.4846	457.7136	  0.3631	  0.2609	  0.0000
180.2850	457.7136	  0.3425	  0.0846	  0.0000
183.0854	457.7136	  0.5820	  0.1372	  0.0000
185.8859	457.7136	  0.9044	 -0.0132	  0.0000
188.6863	457.7136	  1.1833	 -0.0519	  0.0000
191.4867	457.7136	  0.9438	 -0.3116	  0.0000
194.2871	457.7136	  0.7235	 -0.6897	  0.0000
197.0876	457.7136	  0.4649	 -1.0666	  0.0000
199.8880	457.7136	  0.2647	 -1.0967	  0.0000
202.6884	457.7136	 -0.0599	 -0.9710	  0.0000
205.4888	457.7136	 -0.3021	 -0.9234	  0.0000
208.2893	457.7136	 -0.4872	 -0.3801	  0.0000
211.0897	457.7136	 -0.4221	 -0.2455	  0.0000
213.8901	457.7136	 -0.0479	 -0.0257	  0.0000
216.6905	457.7136	  0.0793	  0.1205	  0.0000
219.4909	457.7136	  0.4548	  0.0568	  0.0000
222.2914	457.7136	  0.9684	 -0.0777	  0.0000
225.0918	457.7136	  1.2555	 -0.3140	  0.0000
227.8922	457.7136	  1.1754	 -0.3455	  0.0000
230.6926	457.7136	  1.2516	 -0.1992	  0.0000
233.4931	457.7136	  1.1230	 -0.0261	  0.0000
236.2935	457.7136	  0.0054	  1.5978	  0.0000
239.0939	457.7136	  0.2578	  0.2007	  0.0000
241.8943	457.7136	 -0.6295	  0.4749	  0.0000
244.6948	457.7136	 -0.8606	  0.4131	  0.0000
247.4952	457.7136	 -0.5197	  0.3483	  0.0000
250.2956	457.7136	  0.0171	  0.1859	  0.0000
253.0960	457.7136	  0.5663	  0.5465	  0.0000
255.8964	457.7136	  0.5572	  0.7774	  0.0000
258.6969	457.7136	  0.3820	  0.8920	  0.0000
261.4973	457.7136	  0.5087	  0.6434	  0.0000
264.2977	457.7136	  0.6877	  0.3576	  0.0000
267.0981	457.7136	  1.0714	  0.1463	  0.0000
269.8986	457.7136	  1.3378	 -0.0001	  0.0000
272.6990	457.7136	  1.6275	  0.0197	  0.0000
275.4994	457.7136	  1.2555	 -0.3894	  0.0000
278.2998	457.7136	  0.4848	 -0.1197	  0.0000
281.1003	457.7136	  0.0185	 -0.0454	  0.0000
283.9007	457.7136	 -0.3978	 -0.0204	  0.0000
286.7011	457.7136	 -0.6042	 -0.0215	  0.0000
289.5015	457.7136	 -0.6956	 -0.0283	  0.0000
292.3019	457.7136	 -0.8836	  0.1516	  0.0000
295.1024	457.7136	 -0.4324	  0.5096	  0.0000
297.9028	457.7136	  0.2118	  0.3214	  0.0000
300.7032	457.7136	  0.6237	  0.1538	  0.0000
303.5036	457.7136	  1.2127	 -0.0548	  0.0000
306.3041	457.7136	  1.1067	 -0.3997	  0.0000
309.1045	457.7136	  0.2691	 -0.4172	  0.0000
311.9049	457.7136	 -0.1128	 -0.7923	  0.0000
314.7053	457.7136	 -0.4864	 -0.7987	  0.0000
317.5058	457.7136	 -0.4746	 -0.2722	  0.0000
320.3062	457.7136	 -0.3496	 -0.2706	  0.0000
323.1066	457.7136	  0.4414	  0.0209	  0.0000
325.9070	457.7136	  0.8087	  0.4211	  0.0000
328.7074	457.7136	  0.8899	  0.2207	  0.0000
331.5079	457.7136	  0.7225	  0.0307	  0.0000
334.3083	457.7136	  0.3883	 -0.0260	  0.0000
337.1087	457.7136	  0.2358	  0.0188	  0.0000
339.9091	457.7136	  0.1299	  0.1034	  0.0000
342.7096	457.7136	  0.1481	  0.2294	  0.0000
345.5100	457.7136	  0.4903	  0.2903	  0.0000
348.3104	457.7136	  0.5530	  0.5085	  0.0000
351.1108	457.7136	  0.5077	  0.5892	  0.0000
353.9113	457.7136	  0.0314	  0.5376	  0.0000
356.7117	457.7136	 -0.0211	  0.5396	  0.0000
359.5121	457.7136	 -0.0168	  0.7591	  0.0000
362.3125	457.7136	  0.0084	  0.9010	  0.0000
365.1130	457.7136	 -0.0143	  0.8581	  0.0000
367.9134	457.7136	  0.0410	  0.6732	  0.0000
370.7138	457.7136	  0.7569	  0.0626	  0.0000
373.5142	457.7136	  0.8466	 -0.1505	  0.0000
376.3146	457.7136	  0.8103	 -0.1694	  0.0000
379.1151	457.7136	  0.6065	 -0.1924	  0.0000
381.9155	457.7136	  0.1420	 -0.1995	  0.0000
384.7159	457.7136	 -0.0154	 -0.1558	  0.0000
387.5163	457.7136	 -0.0265	 -0.0759	  0.0000
390.3168	457.7136	  0.3262	  0.0030	  0.0000
393.1172	457.7136	  0.4996	  0.0388	  0.0000
395.9176	457.7136	  0.5347	 -0.0150	  0.0000
398.7180	457.7136	  0.3585	 -0.0550	  0.0000
401.5185	457.7136	  0.1408	 -0.0240	  0.0000
404.3189	457.7136	 -0.0196	 -0.1470	  0.0000
407.1193	457.7136	  0.0154	 -0.0184	  0.0000
409.9197	457.7136	  0.0580	 -0.0121	  0.0000
412.7201	457.7136	  0.0199	  0.0248	  0.0000
415.5206	457.7136	  0.1952	  0.3429	  0.0000
418.3210	457.7136	  0.0634	  0.4933	  0.0000
421.1214	457.7136	  0.0716	  0.6284	  0.0000
423.9218	457.7136	  0.2294	  0.7221	  0.0000
426.7223	457.7136	  0.6387	  0.4721	  0.0000
429.5227	457.7136	  0.1931	  0.2806	  0.0000
432.3231	457.7136	 -0.3390	 -0.0438	  0.0000
435.1235	457.7136	 -0.7136	  0.0042	  0.0000
437.9240	457.7136	 -0.6092	  0.0129	  0.0000
440.7244	457.7136	 -0.1549	 -0.0133	  0.0000
443.5248	457.7136	  0.5116	  0.4547	  0.0000
446.3252	457.7136	  1.0572	  0.9700	  0.0000
449.1256	457.7136	  1.2054	  1.1004	  0.0000
451.9261	457.7136	  1.1187	  1.0100	  0.0000
454.7265	457.7136	  0.6241	  1.0006	  0.0000
457.5269	457.7136	  0.1299	  0.9679	  0.0000
460.3273	457.7136	 -0.1380	  0.9350	  0.0000
463.1278	457.7136	 -0.1849	  0.7588	  0.0000
465.9282	457.7136	 -0.0079	  0.6491	  0.0000
468.7286	457.7136	 -0.0443	  0.6931	  0.0000
471.5290	457.7136	 -0.0688	  0.6230	  0.0000
474.3295	457.7136	 -0.1790	  0.6722	  0.0000
477.1299	457.7136	 -0.1651	  0.5030	  0.0000
479.9303	457.7136	  0.1032	  0.3211	  0.0000
482.7307	457.7136	  0.3301	  0.2458	  0.0000
485.5311	457.7136	  0.3529	  0.0795	  0.0000
488.3316	457.7136	  0.2653	  0.0103	  0.0000
491.1320	457.7136	  0.0698	 -0.0571	  0.0000
493.9324	457.7136	 -0.2414	 -0.3294	  0.0000
496.7328	457.7136	 -0.6125	 -0.6769	  0.0000
499.5333	457.7136	 -1.4055	  0.9956	  0.0000
502.3337	457.7136	  0.3287	 -0.8802	  0.0000
505.1341	457.7136	  0.7217	 -0.7874	  0.0000
507.9345	457.7136	  0.4455	 -0.7837	  0.0000
510.7350	457.7136	 -0.0360	 -0.9402	  0.0000
513.5354	457.7136	 -0.4766	 -1.3129	  0.0000
516.3358	457.7136	 -0.7418	 -1.1906	  0.0000
519.1362	457.7136	  0.7940	  0.7350	  0.0000
521.9366	457.7136	 -0.3777	 -0.4149	  0.0000
524.7371	457.7136	 -0.2132	  0.0045	  0.0000
527.5375	457.7136	 -0.2279	  0.2038	  0.0000
530.3379	457.7136	 -0.1040	  0.8614	  0.0000
533.1383	457.7136	 -0.0256	  1.1610	  0.0000
535.9388	457.7136	 -0.1774	  1.0126	  0.0000
538.7392	457.7136	  0.0104	  1.0278	  0.0000
541.5396	457.7136	  0.0116	  0.5466	  0.0000
544.3400	457.7136	  0.0503	  0.2765	  0.0000
547.1405	457.7136	 -0.0126	 -0.0353	  0.0000
549.9409	457.7136	  0.0384	 -0.5809	  0.0000
552.7413	457.7136	  0.1327	 -0.9608	  0.0000
555.5417	457.7136	  0.1202	 -1.2085	  0.0000
558.3421	457.7136	  0.0013	 -1.2889	  0.0000
561.1426	457.7136	 -0.1375	 -1.3614	  0.0000
563.9430	457.7136	 -0.1335	 -1.3827	  0.0000
566.7434	457.7136	 -0.2023	 -1.3324	  0.0000
569.5438	457.7136	 -0.0537	 -1.1943	  0.0000
572.3443	457.7136	  0.0174	 -0.9549	  0.0000
575.1447	457.7136	 -0.0642	 -0.9041	  0.0000
577.9451	457.7136	 -0.1968	 -0.8167	  0.0000
580.7455	457.7136	 -0.4538	 -0.7791	  0.0000
583.5460	457.7136	 -1.0908	 -1.0229	  0.0000
586.3464	457.7136	 -2.6991	  0.8761	  0.0000
589.1468	457.7136	 -1.2955	 -0.3146	  0.0000
591.9472	457.7136	 -0.9072	 -0.0173	  0.0000
594.7477	457.7136	  0.0075	 -0.0523	  0.0000
597.5481	457.7136	  0.2442	 -0.0291	  0.0000
600.3485	457.7136	  0.2800	 -0.1171	  0.0000
603.1489	457.7136	  0.3589	  0.1859	  0.0000
605.9493	457.7136	  0.4963	  0.7538	  0.0000
608.7498	457.7136	  0.6440	  0.9529	  0.0000
611.5502	457.7136	  0.9934	  1.1398	  0.0000
614.3506	457.7136	  1.5338	  0.9842	  0.0000
617.1510	457.7136	  1.2366	  1.0692	  0.0000
619.9515	457.7136	  0.8806	  1.2531	  0.0000
622.7519	457.7136	 -1.6937	 -0.6255	  0.0000
625.5523	457.7136	  0.7411	  0.9355	  0.0000
628.3527	457.7136	  0.5627	  0.8579	  0.0000
631.1532	457.7136	  0.0277	  0.4692	  0.0000
633.9536	457.7136	  0.0464	  0.3679	  0.0000
636.7540	457.7136	  0.0608	  0.0301	  0.0000
639.5544	457.7136	  0.2996	 -0.0569	  0.0000
642.3548	457.7136	  0.2879	 -0.1715	  0.0000
645.1553	457.7136	  0.1603	 -0.3569	  0.0000
647.9557	457.7136	  0.0996	 -0.3660	  0.0000
650.7561	457.7136	  0.2735	 -0.1993	  0.0000
653.5565	457.7136	  0.4242	  0.2540	  0.0000
656.3570	457.7136	  0.0704	  0.0358	  0.0000
659.1574	457.7136	 -0.0112	  0.4650	  0.0000
661.9578	457.7136	 -0.2803	  0.5391	  0.0000
664.7582	457.7136	 -0.5076	  0.6001	  0.0000
667.5587	457.7136	 -0.4746	  0.4506	  0.0000
670.3591	457.7136	 -0.1535	  0.2251	  0.0000
673.1595	457.7136	 -0.0774	  0.1261	  0.0000
675.9599	457.7136	 -0.0117	  0.0344	  0.0000
678.7603	457.7136	 -0.0857	  0.0182	  0.0000
681.5608	457.7136	 -0.1267	 -0.1546	  0.0000
684.3612	457.7136	 -0.1646	 -0.3290	  0.0000
687.1616	457.7136	 -0.0853	 -0.5469	  0.0000
689.9620	457.7136	  0.2187	 -0.7363	  0.0000
692.7625	457.7136	  0.4016	 -0.6480	  0.0000
695.5629	457.7136	  0.4130	 -0.0901	  0.0000
698.3633	457.7136	  0.1489	  0.1473	  0.0000
701.1637	457.7136	 -0.3023	  0.3951	  0.0000
703.9642	457.7136	 -0.3743	  0.6411	  0.0000
706.7646	457.7136	 -0.2185	  0.8049	  0.0000
709.5650	457.7136	  0.0200	  0.8430	  0.0000
712.3654	457.7136	  0.0047	  0.9865	  0.0000
715.1658	457.7136	 -0.6200	  1.1456	  0.0000
717.9663	457.7136	 -0.9563	  1.0700	  0.0000
720.7667	457.7136	 -1.2418	  0.8257	  0.0000
723.5671	457.7136	 -0.7116	  0.7662	  0.0000
726.3675	457.7136	 -0.4138	  0.4906	  0.0000
729.1680	457.7136	 -0.4907	  0.2355	  0.0000
731.9684	457.7136	 -0.6302	  0.0301	  0.0000
734.7688	457.7136	 -0.3869	  0.5070	  0.0000
737.5692	457.7136	 -0.3476	  0.6172	  0.0000
740.3697	457.7136	 -0.0588	  0.7033	  0.0000
743.1701	457.7136	  0.3067	  0.8725	  0.0000
745.9705	457.7136	  0.4335	  0.8478	  0.0000
748.7709	457.7136	  0.0282	  0.7617	  0.0000
751.5713	457.7136	  0.0282	  0.9131	  0.0000
754.3718	457.7136	  0.0094	  0.7494	  0.0000
757.1722	457.7136	 -0.2027	  0.6634	  0.0000
759.9726	457.7136	 -0.3583	  0.5371	  0.0000
762.7730	457.7136	 -0.4705	  0.4117	  0.0000
765.5735	457.7136	 -0.2018	  0.3022	  0.0000
768.3739	457.7136	 -0.0312	  0.2337	  0.0000
771.1743	457.7136	 -0.0284	  0.1999	  0.0000
773.9747	457.7136	 -0.2184	 -0.1394	  0.0000
776.7752	457.7136	 -0.1822	 -0.2049	  0.0000
779.5756	457.7136	 -0.0300	 -0.4388	  0.0000
782.3760	457.7136	  0.0014	 -0.4340	  0.0000
785.1764	457.7136	  0.0277	 -0.1939	  0.0000
787.9768	457.7136	  0.0636	 -0.0321	  0.0000
790.7773	457.7136	  0.0288	 -0.0057	  0.0000
793.5777	457.7136	  0.0028	  0.0014	  0.0000
796.3781	457.7136	 -0.3691	  0.0094	  0.0000
799.1785	457.7136	 -0.6570	  0.0747	  0.0000
801.9790	457.7136	 -1.0021	  0.3030	  0.0000
804.7794	457.7136	 -1.1269	  0.3842	  0.0000
807.5798	457.7136	 -0.7402	  0.4134	  0.0000
810.3802	457.7136	 -0.2956	  0.5901	  0.0000
813.1807	457.7136	 -0.0152	  0.6147	  0.0000
815.9811	457.7136	 -0.0127	  0.4473	  0.0000
818.7815	457.7136	 -0.0095	  0.0953	  0.0000
821.5819	457.7136	 -0.0500	  0.0173	  0.0000
824.3824	457.7136	 -0.2063	  0.0402	  0.0000
827.1828	457.7136	 -0.3823	  0.1561	  0.0000
829.9832	457.7136	 -0.4806	  0.4118	  0.0000
832.7836	457.7136	 -0.2032	  0.6795	  0.0000
835.5840	457.7136	 -0.0746	  0.8552	  0.0000
838.3845	457.7136	 -0.3730	  1.0556	  0.0000
841.1849	457.7136	 -0.5461	  1.0519	  0.0000
843.9853	457.7136	 -0.9760	  0.9213	  0.0000
846.7857	457.7136	 -1.0694	  0.5787	  0.0000
849.5862	457.7136	 -0.9580	  0.0540	  0.0000
852.3866	457.7136	 -0.7000	  0.0286	  0.0000
855.1870	457.7136	 -0.0229	  0.0856	  0.0000
857.9874	457.7136	  0.0194	  0.0093	  0.0000
860.7879	457.7136	  0.0513	 -0.0192	  0.0000
863.5883	457.7136	 -0.0292	 -0.0483	  0.0000
866.3887	457.7136	 -0.1941	 -0.1597	  0.0000
869.1891	457.7136	 -0.3051	 -0.3692	  0.0000
871.9895	457.7136	 -0.2673	 -0.4097	  0.0000
874.7900	457.7136	 -0.2641	 -0.4520	  0.0000
877.5904	457.7136	 -0.0722	 -0.5034	  0.0000
  3.8584	454.9132	  0.4882	 -0.0391	  0.0000
  6.6588	454.9132	  0.4414	 -0.3527	  0.0000
  9.4592	454.9132	  0.6741	 -0.6466	  0.0000
 12.2596	454.9132	  0.7534	 -0.6237	  0.0000
 15.0601	454.9132	  0.5026	 -0.3332	  0.0000
 17.8605	454.9132	  0.5513	 -0.1036	  0.0000
 20.6609	454.9132	  0.5841	 -0.0038	  0.0000
 23.4613	454.9132	  0.8525	  0.1471	  0.0000
 26.2617	454.9132	  1.0188	  0.0296	  0.0000
 29.0622	454.9132	  1.1360	 -0.2266	  0.0000
 31.8626	454.9132	  0.0760	  1.8302	  0.0000
 34.6630	454.9132	  0.9726	 -0.4813	  0.0000
 37.4634	454.9132	  0.5346	 -0.5161	  0.0000
 40.2639	454.9132	  0.4973	 -0.3771	  0.0000
 43.0643	454.9132	  0.4304	  0.7184	  0.0000
 45.8647	454.9132	  1.0040	 -0.0227	  0.0000
 48.6651	454.9132	  0.9076	 -0.0888	  0.0000
 51.4656	454.9132	  0.5932	 -0.0259	  0.0000
 54.2660	454.9132	  0.5734	 -0.0006	  0.0000
 57.0664	454.9132	  0.7133	 -0.0538	  0.0000
 59.8668	454.9132	  0.6159	 -0.0718	  0.0000
 62.6672	454.9132	  0.6261	 -0.2913	  0.0000
 65.4677	454.9132	  0.7683	 -0.2014	  0.0000
 68.2681	454.9132	  0.7763	 -0.2850	  0.0000
 71.0685	454.9132	  0.6639	 -0.1029	  0.0000
 73.8689	454.9132	  0.6136	 -0.0226	  0.0000
 76.6694	454.9132	  0.4292	  0.0050	  0.0000
 79.4698	454.9132	  0.3352	  0.1100	  0.0000
 82.2702	454.9132	  0.2828	  0.0169	  0.0000
 85.0706	454.9132	  0.1544	 -0.3890	  0.0000
 87.8711	454.9132	  0.0241	 -0.3290	  0.0000
 90.6715	454.9132	  0.7741	 -0.3451	  0.0000
 93.4719	454.9132	  1.1875	  0.0198	  0.0000
 96.2723	454.9132	  1.0598	  0.3105	  0.0000
 99.0727	454.9132	  0.4983	  0.4827	  0.0000
101.8732	454.9132	 -0.3592	  0.0367	  0.0000
104.6736	454.9132	 -0.0135	  0.0118	  0.0000
107.4740	454.9132	  0.0978	  0.0065	  0.0000
110.2744	454.9132	  0.1170	 -0.0424	  0.0000
113.0749	454.9132	  0.4960	 -0.2979	  0.0000
115.8753	454.9132	  0.8821	 -0.2327	  0.0000
118.6757	454.9132	  1.3700	  0.0929	  0.0000
121.4761	454.9132	  0.6226	 -0.0458	  1.0000
124.2766	454.9132	  0.6077	  0.5963	  0.0000
127.0770	454.9132	  0.1486	  0.5282	  0.0000
129.8774	454.9132	  0.2222	  0.2366	  0.0000
132.6778	454.9132	  0.3876	  0.3107	  0.0000
135.4783	454.9132	  0.6039	  0.4258	  0.0000
138.2787	454.9132	  0.4764	  0.3828	  0.0000
141.0791	454.9132	  0.5266	  0.0241	  0.0000
143.8795	454.9132	  0.3148	 -0.0232	  0.0000
146.6799	454.9132	  0.0149	  0.0495	  0.0000
149.4804	454.9132	  0.0327	  0.1055	  0.0000
152.2808	454.9132	  0.0415	  0.1421	  0.0000
155.0812	454.9132	  0.3104	  0.0857	  0.0000
157.8816	454.9132	  0.4768	 -0.0090	  0.0000
160.6821	454.9132	  0.3029	 -0.1141	  0.0000
163.4825	454.9132	  0.1619	 -0.1209	  0.0000
166.2829	454.9132	 -0.0208	 -0.1222	  0.0000
169.0833	454.9132	  0.2806	 -0.4650	  0.0000
171.8838	454.9132	  0.4505	 -0.7324	  0.0000
174.6842	454.9132	  0.6340	 -0.7742	  0.0000
177.4846	454.9132	  0.4705	 -0.8065	  0.0000
180.2850	454.9132	  0.2853	 -0.1918	  0.0000
183.0854	454.9132	  0.4606	 -0.0425	  0.0000
185.8859	454.9132	  0.8744	 -0.0220	  0.0000
188.6863	454.9132	  1.2652	 -0.0975	  0.0000
191.4867	454.9132	  1.3106	 -0.2789	  0.0000
194.2871	454.9132	  0.9429	 -0.7187	  0.0000
197.0876	454.9132	  0.5604	 -0.7669	  0.0000
199.8880	454.9132	 -0.0384	 -0.6440	  0.0000
202.6884	454.9132	 -0.1040	 -0.6236	  0.0000
205.4888	454.9132	 -0.4138	 -0.6940	  0.0000
208.2893	454.9132	 -0.6803	 -0.9545	  0.0000
211.0897	454.9132	 -0.7306	 -0.6057	  0.0000
213.8901	454.9132	 -0.3172	 -0.2573	  0.0000
216.6905	454.9132	  0.1511	 -0.1263	  0.0000
219.4909	454.9132	  0.7231	 -0.0281	  0.0000
222.2914	454.9132	  1.1930	 -0.0129	  0.0000
225.0918	454.9132	  1.4046	 -0.2324	  0.0000
227.8922	454.9132	  1.0371	 -0.2533	  0.0000
230.6926	454.9132	  0.9215	  0.0016	  0.0000
233.4931	454.9132	  0.8677	  0.1788	  0.0000
236.2935	454.9132	  0.2961	  0.3174	  0.0000
239.0939	454.9132	 -0.3825	  0.7344	  0.0000
241.8943	454.9132	 -0.4462	  0.7696	  0.0000
244.6948	454.9132	 -0.6419	  0.7069	  0.0000
247.4952	454.9132	  0.0826	  0.0817	  0.0000
250.2956	454.9132	  0.0297	 -0.0482	  0.0000
253.0960	454.9132	  0.1069	 -0.1247	  0.0000
255.8964	454.9132	  0.4123	 -0.0173	  0.0000
258.6969	454.9132	  0.4784	  0.0030	  0.0000
261.4973	454.9132	  0.6312	  0.0626	  0.0000
264.2977	454.9132	  0.7739	  0.1366	  0.0000
267.0981	454.9132	  1.0154	  0.1378	  0.0000
269.8986	454.9132	  1.3499	  0.1667	  0.0000
272.6990	454.9132	  1.8621	  0.2184	  0.0000
275.4994	454.9132	 -0.2556	  0.4182	  0.0000
278.2998	454.9132	  0.3330	  0.5331	  1.0000
281.1003	454.9132	 -0.1390	  0.6675	  0.0000
283.9007	454.9132	 -0.4607	  0.5834	  0.0000
286.7011	454.9132	 -0.5807	  0.1411	  0.0000
289.5015	454.9132	 -0.8493	  0.2726	  0.0000
292.3019	454.9132	 -1.1090	  0.3852	  0.0000
295.1024	454.9132	 -0.3119	  0.5586	  0.0000
297.9028	454.9132	  0.3482	  0.2249	  0.0000
300.7032	454.9132	  1.1341	  0.1234	  0.0000
303.5036	454.9132	  1.3723	  0.0251	  0.0000
306.3041	454.9132	  1.0549	  0.2730	  0.0000
309.1045	454.9132	  0.7755	  0.0734	  0.0000
311.9049	454.9132	 -0.1188	 -0.5292	  0.0000
314.7053	454.9132	 -0.5750	 -0.8538	  0.0000
317.5058	454.9132	 -0.7415	 -1.0884	  0.0000
320.3062	454.9132	 -0.6222	 -0.8836	  0.0000
323.1066	454.9132	 -0.1687	 -0.4805	  0.0000
325.9070	454.9132	  0.5385	  0.0017	  0.0000
328.7074	454.9132	  0.9783	 -0.0099	  0.0000
331.5079	454.9132	  0.8488	  0.0126	  0.0000
334.3083	454.9132	  0.2904	  0.0305	  0.0000
337.1087	454.9132	 -0.0109	  0.1630	  0.0000
339.9091	454.9132	 -0.0060	  0.2371	  0.0000
342.7096	454.9132	  0.1363	  0.2791	  0.0000
345.5100	454.9132	  0.4247	  0.1819	  0.0000
348.3104	454.9132	  0.4263	  0.2067	  0.0000
351.1108	454.9132	  0.4904	  0.4105	  0.0000
353.9113	454.9132	 -0.0080	  0.4782	  0.0000
356.7117	454.9132	 -0.0595	  0.5027	  0.0000
359.5121	454.9132	 -0.2834	  0.7683	  0.0000
362.3125	454.9132	 -0.0294	  1.0041	  0.0000
365.1130	454.9132	  0.1022	  1.0488	  0.0000
367.9134	454.9132	  0.4962	  0.3183	  0.0000
370.7138	454.9132	  1.0442	 -0.0841	  0.0000
373.5142	454.9132	  0.9886	 -0.1189	  0.0000
376.3146	454.9132	  0.7520	 -0.0305	  0.0000
379.1151	454.9132	  0.3633	 -0.0042	  0.0000
381.9155	454.9132	  0.2356	 -0.0182	  0.0000
384.7159	454.9132	 -0.0156	 -0.0054	  0.0000
387.5163	454.9132	 -0.0462	  0.0032	  0.0000
390.3168	454.9132	  0.2594	 -0.0146	  0.0000
393.1172	454.9132	  0.5050	 -0.0638	  0.0000
395.9176	454.9132	  0.5271	 -0.0781	  0.0000
398.7180	454.9132	  0.4498	 -0.2790	  0.0000
401.5185	454.9132	  0.2410	 -0.4643	  0.0000
404.3189	454.9132	  0.0003	 -0.5264	  0.0000
407.1193	454.9132	 -0.0060	 -0.6795	  0.0000
409.9197	454.9132	 -0.0244	 -0.3059	  0.0000
412.7201	454.9132	 -0.0111	 -0.0949	  0.0000
415.5206	454.9132	 -0.0199	  0.0883	  0.0000
418.3210	454.9132	 -0.0190	  0.3988	  0.0000
421.1214	454.9132	  0.0746	  0.4405	  0.0000
423.9218	454.9132	  0.4911	  0.3814	  0.0000
426.7223	454.9132	  0.7275	  0.2727	  0.0000
429.5227	454.9132	  0.6221	  0.1742	  0.0000
432.3231	454.9132	 -0.0862	 -0.0135	  0.0000
435.1235	454.9132	 -0.4922	 -0.1328	  0.0000
437.9240	454.9132	 -0.4102	 -0.0248	  0.0000
440.7244	454.9132	 -0.3910	 -0.0740	  0.0000
443.5248	454.9132	  0.0123	 -0.0418	  0.0000
446.3252	454.9132	  0.6139	  0.2767	  0.0000
449.1256	454.9132	  1.1551	  0.5749	  0.0000
451.9261	454.9132	  1.0150	  0.5830	  0.0000
454.7265	454.9132	  0.3188	  0.4973	  0.0000
457.5269	454.9132	  0.0455	  0.5127	  0.0000
460.3273	454.9132	 -0.0077	  0.4502	  0.0000
463.1278	454.9132	  0.0025	  0.3774	  0.0000
465.9282	454.9132	  0.0382	  0.2943	  0.0000
468.7286	454.9132	 -0.0046	  0.2366	  0.0000
471.5290	454.9132	 -0.1244	  0.1971	  0.0000
474.3295	454.9132	 -0.2872	  0.1587	  0.0000
