# x	y	u	v	mask
  1.0962	185.4929	 -0.0422	  0.0054	  0.0000
  1.9617	185.4929	 -0.0267	 -0.0078	  0.0000
  2.8271	185.4929	 -0.0177	 -0.0093	  0.0000
  3.6925	185.4929	 -0.0133	 -0.0058	  0.0000
  4.5580	185.4929	 -0.0098	 -0.0002	  0.0000
  5.4234	185.4929	 -0.0213	  0.0045	  0.0000
  6.2889	185.4929	 -0.0054	  0.0027	  0.0000
  7.1543	185.4929	  0.0023	 -0.0126	  0.0000
  8.0198	185.4929	  0.0118	 -0.0035	  0.0000
  8.8852	185.4929	 -0.0024	  0.0098	  0.0000
  9.7506	185.4929	 -0.0652	  0.0020	  0.0000
 10.6161	185.4929	  0.0125	 -0.0127	  0.0000
 11.4815	185.4929	  0.0226	 -0.0041	  0.0000
 12.3470	185.4929	 -0.1590	  0.0428	  0.0000
 13.2124	185.4929	  0.2120	 -0.2392	  0.0000
 14.0778	185.4929	  0.3321	 -0.3472	  0.0000
 14.9433	185.4929	  0.2652	 -0.3485	  0.0000
 15.8087	185.4929	 -0.0047	  0.1035	  0.0000
 16.6742	185.4929	 -0.6386	  0.2239	  0.0000
 17.5396	185.4929	 -0.1924	  0.2127	  0.0000
 18.4050	185.4929	 -0.3400	  0.6823	  0.0000
 19.2705	185.4929	  0.0585	  0.0387	  1.0000
 20.1359	185.4929	  0.7567	 -0.5157	  0.0000
 21.0014	185.4929	  0.2297	 -0.3099	  0.0000
 21.8668	185.4929	  0.1450	 -0.2529	  0.0000
 22.7323	185.4929	  0.0813	  0.0140	  1.0000
 23.5977	185.4929	  0.0648	  0.0927	  1.0000
 24.4631	185.4929	  0.0709	  0.1645	  1.0000
 25.3286	185.4929	 -0.0177	  0.5233	  0.0000
 26.1940	185.4929	  0.0094	  0.4548	  0.0000
 27.0595	185.4929	 -0.0003	  0.3779	  0.0000
 27.9249	185.4929	  0.2998	  0.0113	  0.0000
 28.7903	185.4929	 -0.1204	  0.5607	  0.0000
 29.6558	185.4929	 -0.0839	  0.5261	  0.0000
 30.5212	185.4929	 -0.0203	  0.5127	  0.0000
 31.3867	185.4929	  0.0335	  0.4455	  0.0000
 32.2521	185.4929	  0.0184	  0.4732	  0.0000
 33.1175	185.4929	  0.0062	  0.4932	  0.0000
 33.9830	185.4929	  0.0560	  0.4737	  0.0000
 34.8484	185.4929	  0.0306	  0.4391	  0.0000
 35.7139	185.4929	  0.0898	  0.4613	  0.0000
 36.5793	185.4929	  0.0080	  0.5635	  0.0000
 37.4448	185.4929	 -0.0173	  0.5692	  0.0000
 38.3102	185.4929	 -0.0104	  0.5902	  0.0000
 39.1756	185.4929	 -0.0167	  0.5841	  0.0000
 40.0411	185.4929	 -0.0245	  0.5018	  0.0000
 40.9065	185.4929	 -0.0250	  0.5155	  0.0000
 41.7720	185.4929	 -0.0692	  0.5378	  0.0000
 42.6374	185.4929	 -0.0572	  0.4778	  0.0000
 43.5028	185.4929	 -0.0810	  0.4916	  0.0000
 44.3683	185.4929	 -0.1131	  0.5304	  0.0000
 45.2337	185.4929	 -0.1249	  0.5181	  0.0000
 46.0992	185.4929	 -0.1461	  0.5424	  0.0000
 46.9646	185.4929	 -0.1034	  0.5692	  0.0000
 47.8301	185.4929	 -0.1303	  0.5347	  0.0000
 48.6955	185.4929	 -0.0739	  0.4923	  0.0000
 49.5609	185.4929	  0.3726	  0.5117	  0.0000
 50.4264	185.4929	 -0.5928	  0.1170	  0.0000
 51.2918	185.4929	 -0.0036	  0.4147	  0.0000
 52.1573	185.4929	 -0.0029	  0.4654	  0.0000
 53.0227	185.4929	  0.0083	  0.4966	  0.0000
 53.8881	185.4929	  0.0429	  0.4656	  0.0000
 54.7536	185.4929	  0.0877	  0.4515	  0.0000
 55.6190	185.4929	  0.0565	  0.4362	  0.0000
 56.4845	185.4929	  0.0422	  0.4381	  0.0000
 57.3499	185.4929	  0.0064	  0.4403	  0.0000
 58.2153	185.4929	  0.0027	  0.4222	  0.0000
 59.0808	185.4929	  0.0072	  0.4334	  0.0000
 59.9462	185.4929	  0.0089	  0.4197	  0.0000
 60.8117	185.4929	 -0.0026	  0.4366	  0.0000
 61.6771	185.4929	  0.0110	  0.4290	  0.0000
 62.5426	185.4929	  0.0084	  0.4221	  0.0000
 63.4080	185.4929	  0.0128	  0.4436	  0.0000
 64.2734	185.4929	  0.0031	  0.4385	  0.0000
 65.1389	185.4929	 -0.0074	  0.4094	  0.0000
 66.0043	185.4929	 -0.0479	  0.3998	  0.0000
 66.8698	185.4929	 -0.0785	  0.4948	  0.0000
 67.7352	185.4929	 -0.1128	  0.4821	  0.0000
 68.6006	185.4929	 -0.0880	  0.4594	  0.0000
 69.4661	185.4929	 -0.0718	  0.3497	  1.0000
 70.3315	185.4929	 -0.0885	  0.4649	  0.0000
 71.1970	185.4929	 -0.0752	  0.4666	  0.0000
 72.0624	185.4929	 -0.0462	  0.4592	  0.0000
 72.9278	185.4929	 -0.0396	  0.4413	  0.0000
 73.7933	185.4929	 -0.0165	  0.4485	  0.0000
 74.6587	185.4929	 -0.0326	  0.4341	  0.0000
 75.5242	185.4929	 -0.0168	  0.4771	  0.0000
 76.3896	185.4929	 -0.0121	  0.4804	  0.0000
 77.2551	185.4929	 -0.0552	  0.4071	  0.0000
 78.1205	185.4929	 -0.0329	  0.3909	  0.0000
 78.9859	185.4929	 -0.0079	  0.3855	  0.0000
 79.8514	185.4929	 -0.0346	  0.3861	  0.0000
 80.7168	185.4929	 -0.0388	  0.4058	  0.0000
 81.5823	185.4929	 -0.0188	  0.3726	  0.0000
 82.4477	185.4929	 -0.0438	  0.3968	  0.0000
 83.3131	185.4929	 -0.0226	  0.4097	  0.0000
 84.1786	185.4929	  0.0067	  0.4095	  0.0000
 85.0440	185.4929	  0.0195	  0.3902	  0.0000
 85.9095	185.4929	  0.0430	  0.3498	  0.0000
 86.7749	185.4929	  0.0494	  0.3448	  0.0000
 87.6403	185.4929	  0.0178	  0.3578	  0.0000
 88.5058	185.4929	  0.0125	  0.3645	  0.0000
 89.3712	185.4929	 -0.0087	  0.3846	  0.0000
 90.2367	185.4929	 -0.0373	  0.3848	  0.0000
 91.1021	185.4929	 -0.0186	  0.3861	  1.0000
 91.9676	185.4929	 -0.0414	  0.4003	  0.0000
 92.8330	185.4929	 -0.0642	  0.3843	  0.0000
 93.6984	185.4929	 -0.0695	  0.3734	  0.0000
 94.5639	185.4929	 -0.0604	  0.3561	  0.0000
 95.4293	185.4929	 -0.0808	  0.3356	  0.0000
 96.2948	185.4929	 -0.1079	  0.4203	  0.0000
 97.1602	185.4929	 -0.0498	  0.3731	  0.0000
 98.0256	185.4929	 -0.0099	  0.3423	  0.0000
 98.8911	185.4929	 -0.0023	  0.3493	  0.0000
 99.7565	185.4929	 -0.0112	  0.3597	  0.0000
100.6220	185.4929	 -0.0233	  0.3773	  0.0000
101.4874	185.4929	 -0.0239	  0.3783	  0.0000
102.3528	185.4929	 -0.0221	  0.3823	  0.0000
103.2183	185.4929	 -0.0441	  0.3877	  0.0000
104.0837	185.4929	 -0.0526	  0.3973	  0.0000
104.9492	185.4929	  0.0328	  0.2561	  0.0000
105.8146	185.4929	  0.0506	  0.2456	  0.0000
106.6801	185.4929	  0.0428	  0.2526	  0.0000
107.5455	185.4929	  0.0502	  0.2335	  0.0000
108.4109	185.4929	  0.0449	  0.2431	  0.0000
109.2764	185.4929	  0.0445	  0.2509	  0.0000
110.1418	185.4929	  0.0362	  0.2069	  0.0000
111.0073	185.4929	  0.0478	  0.1356	  0.0000
111.8727	185.4929	 -0.0130	  0.3317	  0.0000
112.7381	185.4929	 -0.0362	  0.3370	  0.0000
113.6036	185.4929	 -0.0939	  0.3877	  0.0000
114.4690	185.4929	 -0.0968	  0.3469	  0.0000
115.3345	185.4929	 -0.0451	  0.4256	  1.0000
116.1999	185.4929	  0.0549	  0.2729	  0.0000
117.0653	185.4929	  0.0142	  0.2733	  0.0000
117.9308	185.4929	 -0.0410	  0.3097	  0.0000
118.7962	185.4929	 -0.0517	  0.3404	  0.0000
119.6617	185.4929	 -0.0560	  0.3086	  0.0000
120.5271	185.4929	 -0.0641	  0.2757	  0.0000
121.3926	185.4929	 -0.0426	  0.2971	  0.0000
122.2580	185.4929	 -0.0276	  0.2919	  0.0000
123.1234	185.4929	 -0.0005	  0.3027	  0.0000
123.9889	185.4929	 -0.0093	  0.3456	  0.0000
124.8543	185.4929	 -0.0390	  0.3439	  0.0000
125.7198	185.4929	 -0.0540	  0.3466	  0.0000
126.5852	185.4929	 -0.0777	  0.3666	  0.0000
127.4506	185.4929	 -0.1119	  0.4042	  0.0000
128.3161	185.4929	 -0.1194	  0.3836	  0.0000
129.1815	185.4929	 -0.0899	  0.4008	  0.0000
130.0470	185.4929	 -0.0717	  0.3922	  0.0000
130.9124	185.4929	 -0.0329	  0.3423	  0.0000
131.7778	185.4929	 -0.0037	  0.2840	  0.0000
132.6433	185.4929	  0.0422	  0.2761	  0.0000
133.5087	185.4929	  0.0328	  0.2263	  0.0000
134.3742	185.4929	  0.0535	  0.1857	  0.0000
135.2396	185.4929	  0.0604	  0.1875	  0.0000
136.1051	185.4929	  0.0553	  0.2321	  0.0000
136.9705	185.4929	  0.0345	  0.2780	  0.0000
137.8359	185.4929	 -0.0136	  0.3307	  0.0000
138.7014	185.4929	 -0.0604	  0.3522	  0.0000
139.5668	185.4929	 -0.0654	  0.3319	  0.0000
140.4323	185.4929	 -0.0492	  0.3447	  0.0000
141.2977	185.4929	 -0.0617	  0.3602	  0.0000
142.1631	185.4929	 -0.0778	  0.3538	  0.0000
143.0286	185.4929	 -0.0562	  0.3350	  0.0000
143.8940	185.4929	  0.0219	  0.2923	  0.0000
144.7595	185.4929	  0.0678	  0.2363	  0.0000
145.6249	185.4929	  0.0555	  0.2146	  0.0000
146.4903	185.4929	  0.0243	  0.2170	  0.0000
147.3558	185.4929	 -0.0015	  0.2627	  0.0000
148.2212	185.4929	 -0.0219	  0.3135	  0.0000
149.0867	185.4929	 -0.0409	  0.3371	  0.0000
149.9521	185.4929	 -0.0386	  0.3277	  0.0000
150.8176	185.4929	 -0.0470	  0.3189	  0.0000
151.6830	185.4929	 -0.0677	  0.3326	  0.0000
152.5484	185.4929	 -0.0768	  0.3316	  0.0000
153.4139	185.4929	 -0.0820	  0.3419	  0.0000
154.2793	185.4929	 -0.0676	  0.3373	  0.0000
155.1448	185.4929	 -0.0455	  0.3027	  0.0000
156.0102	185.4929	  0.0046	  0.2855	  0.0000
156.8756	185.4929	  0.0219	  0.2510	  0.0000
157.7411	185.4929	  0.0488	  0.2627	  0.0000
158.6065	185.4929	  0.0311	  0.2437	  0.0000
159.4720	185.4929	  0.0183	  0.2624	  0.0000
160.3374	185.4929	  0.0207	  0.2816	  0.0000
161.2028	185.4929	  0.0161	  0.2734	  0.0000
162.0683	185.4929	  0.0208	  0.2800	  0.0000
162.9337	185.4929	  0.0068	  0.2968	  0.0000
163.7992	185.4929	  0.0075	  0.2938	  0.0000
164.6646	185.4929	  0.0133	  0.3031	  0.0000
165.5301	185.4929	 -0.0141	  0.3138	  0.0000
166.3955	185.4929	 -0.0463	  0.3169	  0.0000
167.2609	185.4929	 -0.0977	  0.3355	  0.0000
168.1264	185.4929	 -0.0898	  0.3245	  0.0000
168.9918	185.4929	 -0.0905	  0.3226	  0.0000
169.8573	185.4929	 -0.0953	  0.3046	  0.0000
170.7227	185.4929	 -0.0599	  0.3008	  0.0000
171.5881	185.4929	 -0.0041	  0.2851	  0.0000
172.4536	185.4929	  0.0110	  0.2729	  0.0000
173.3190	185.4929	  0.0437	  0.2667	  0.0000
174.1845	185.4929	  0.0238	  0.2167	  0.0000
175.0499	185.4929	  0.0675	  0.2167	  0.0000
175.9153	185.4929	  0.0350	  0.1992	  0.0000
176.7808	185.4929	  0.0648	  0.1810	  0.0000
177.6462	185.4929	  0.0659	  0.1969	  0.0000
178.5117	185.4929	  0.0473	  0.2045	  0.0000
179.3771	185.4929	  0.0103	  0.2070	  0.0000
180.2426	185.4929	 -0.0089	  0.2548	  0.0000
181.1080	185.4929	 -0.0129	  0.2843	  0.0000
181.9734	185.4929	 -0.0595	  0.2825	  0.0000
182.8389	185.4929	 -0.0813	  0.3034	  0.0000
183.7043	185.4929	 -0.1202	  0.3525	  0.0000
184.5698	185.4929	 -0.1229	  0.3620	  0.0000
185.4352	185.4929	 -0.0818	  0.3367	  0.0000
186.3006	185.4929	 -0.0504	  0.3242	  0.0000
187.1661	185.4929	 -0.0112	  0.3168	  0.0000
188.0315	185.4929	 -0.0018	  0.2982	  0.0000
188.8970	185.4929	  0.0199	  0.2829	  0.0000
189.7624	185.4929	  0.0229	  0.2737	  0.0000
190.6278	185.4929	  0.0169	  0.2629	  0.0000
191.4933	185.4929	  0.0191	  0.2724	  0.0000
192.3587	185.4929	  0.0028	  0.2857	  0.0000
193.2242	185.4929	 -0.0148	  0.2390	  0.0000
194.0896	185.4929	 -0.0310	  0.2441	  0.0000
194.9551	185.4929	 -0.0158	  0.2604	  0.0000
195.8205	185.4929	 -0.0355	  0.2422	  0.0000
196.6859	185.4929	 -0.0365	  0.2754	  0.0000
197.5514	185.4929	 -0.0128	  0.2844	  0.0000
198.4168	185.4929	 -0.0154	  0.3261	  0.0000
199.2823	185.4929	 -0.0098	  0.3146	  0.0000
200.1477	185.4929	 -0.0088	  0.2925	  0.0000
201.0131	185.4929	 -0.0212	  0.3159	  0.0000
201.8786	185.4929	 -0.0456	  0.2837	  0.0000
202.7440	185.4929	 -0.0145	  0.2744	  0.0000
203.6095	185.4929	 -0.0044	  0.2681	  0.0000
204.4749	185.4929	  0.0025	  0.2610	  0.0000
205.3403	185.4929	  0.0006	  0.2727	  0.0000
206.2058	185.4929	 -0.0118	  0.2928	  0.0000
207.0712	185.4929	 -0.0113	  0.2994	  0.0000
207.9367	185.4929	 -0.0163	  0.3034	  0.0000
208.8021	185.4929	 -0.0466	  0.2819	  0.0000
209.6676	185.4929	 -0.0422	  0.3331	  0.0000
210.5330	185.4929	 -0.0584	  0.3508	  0.0000
211.3984	185.4929	 -0.0455	  0.3416	  0.0000
212.2639	185.4929	 -0.0261	  0.3264	  0.0000
213.1293	185.4929	 -0.0336	  0.3053	  0.0000
213.9948	185.4929	 -0.0217	  0.2992	  0.0000
214.8602	185.4929	 -0.0279	  0.2881	  0.0000
215.7256	185.4929	  0.0146	  0.2748	  0.0000
216.5911	185.4929	  0.0104	  0.2439	  0.0000
217.4565	185.4929	  0.0112	  0.2619	  0.0000
218.3220	185.4929	  0.0230	  0.2751	  0.0000
219.1874	185.4929	 -0.0042	  0.2657	  0.0000
220.0528	185.4929	 -0.0129	  0.2679	  0.0000
220.9183	185.4929	  0.0106	  0.2470	  0.0000
221.7837	185.4929	  0.0594	  0.2624	  0.0000
222.6492	185.4929	  0.0500	  0.2564	  0.0000
223.5146	185.4929	  0.0661	  0.2664	  0.0000
224.3801	185.4929	  0.0366	  0.2594	  0.0000
225.2455	185.4929	  0.0259	  0.2354	  0.0000
226.1109	185.4929	 -0.0023	  0.2643	  0.0000
226.9764	185.4929	 -0.0069	  0.2600	  0.0000
227.8418	185.4929	 -0.0080	  0.2834	  0.0000
228.7073	185.4929	 -0.0394	  0.2284	  0.0000
229.5727	185.4929	 -0.0438	  0.2577	  0.0000
230.4381	185.4929	 -0.0665	  0.2937	  0.0000
231.3036	185.4929	 -0.1000	  0.2887	  0.0000
232.1690	185.4929	 -0.1123	  0.2939	  0.0000
233.0345	185.4929	 -0.1177	  0.2864	  0.0000
233.8999	185.4929	 -0.0163	  0.3034	  0.0000
234.7654	185.4929	  0.0067	  0.2583	  0.0000
235.6308	185.4929	  0.0596	  0.1892	  0.0000
236.4962	185.4929	  0.0761	  0.1802	  0.0000
237.3617	185.4929	  0.0218	  0.1808	  0.0000
238.2271	185.4929	  0.0067	  0.1867	  0.0000
239.0926	185.4929	  0.0051	  0.2127	  0.0000
239.9580	185.4929	 -0.0110	  0.2488	  0.0000
240.8234	185.4929	  0.0032	  0.2598	  0.0000
241.6889	185.4929	 -0.0137	  0.2547	  0.0000
242.5543	185.4929	  0.0200	  0.2434	  0.0000
243.4198	185.4929	  0.0213	  0.2604	  0.0000
244.2852	185.4929	  0.0025	  0.2515	  0.0000
245.1506	185.4929	 -0.0174	  0.2706	  0.0000
246.0161	185.4929	 -0.0189	  0.2885	  0.0000
246.8815	185.4929	 -0.0730	  0.2692	  0.0000
247.7470	185.4929	 -0.1155	  0.2369	  0.0000
248.6124	185.4929	 -0.0645	  0.2660	  0.0000
249.4779	185.4929	 -0.0286	  0.2854	  0.0000
250.3433	185.4929	 -0.0061	  0.2517	  0.0000
251.2087	185.4929	 -0.0069	  0.2256	  0.0000
252.0742	185.4929	 -0.0055	  0.1975	  0.0000
252.9396	185.4929	  0.0045	  0.1682	  0.0000
253.8051	185.4929	 -0.0003	  0.1898	  0.0000
254.6705	185.4929	  0.0183	  0.1835	  0.0000
255.5359	185.4929	  0.0425	  0.1708	  0.0000
256.4014	185.4929	  0.0465	  0.1739	  0.0000
257.2668	185.4929	  0.0823	  0.1811	  0.0000
258.1323	185.4929	  0.0772	  0.1931	  0.0000
258.9977	185.4929	  0.0474	  0.1908	  0.0000
259.8631	185.4929	  0.0451	  0.2090	  0.0000
260.7286	185.4929	 -0.0129	  0.2620	  0.0000
261.5940	185.4929	 -0.0335	  0.2627	  0.0000
262.4595	185.4929	 -0.0500	  0.2360	  0.0000
263.3249	185.4929	 -0.0241	  0.2340	  0.0000
  1.0962	184.6275	 -0.0299	  0.0011	  0.0000
  1.9617	184.6275	 -0.0264	 -0.0105	  0.0000
  2.8271	184.6275	 -0.0171	 -0.0083	  0.0000
  3.6925	184.6275	 -0.0144	 -0.0051	  0.0000
  4.5580	184.6275	 -0.0094	 -0.0008	  0.0000
  5.4234	184.6275	 -0.0160	 -0.0004	  0.0000
  6.2889	184.6275	 -0.0085	  0.0102	  0.0000
  7.1543	184.6275	 -0.0081	  0.0000	  0.0000
  8.0198	184.6275	  0.0080	 -0.0010	  0.0000
  8.8852	184.6275	 -0.0013	  0.0089	  0.0000
  9.7506	184.6275	 -0.0214	 -0.0021	  0.0000
 10.6161	184.6275	  0.0066	 -0.0012	  0.0000
 11.4815	184.6275	 -0.0560	  0.0066	  0.0000
 12.3470	184.6275	 -0.1195	  0.0021	  0.0000
 13.2124	184.6275	 -0.0669	 -0.0059	  0.0000
 14.0778	184.6275	 -0.6761	 -0.0209	  0.0000
 14.9433	184.6275	 -0.0093	  0.0071	  0.0000
 15.8087	184.6275	 -0.0311	  0.0243	  0.0000
 16.6742	184.6275	  0.6848	 -0.0032	  0.0000
 17.5396	184.6275	  0.3619	  0.1614	  0.0000
 18.4050	184.6275	 -0.4155	  0.5296	  0.0000
 19.2705	184.6275	  0.0585	  0.0387	  1.0000
 20.1359	184.6275	 -0.1495	  0.0105	  0.0000
 21.0014	184.6275	  0.1586	 -0.0165	  0.0000
 21.8668	184.6275	  0.0907	 -0.0470	  1.0000
 22.7323	184.6275	  0.0813	  0.0140	  1.0000
 23.5977	184.6275	  0.0146	  0.0039	  0.0000
 24.4631	184.6275	  0.6893	 -0.0017	  0.0000
 25.3286	184.6275	 -0.0094	  0.5324	  0.0000
 26.1940	184.6275	  0.0259	  0.5812	  0.0000
 27.0595	184.6275	 -0.0546	  0.7514	  0.0000
 27.9249	184.6275	 -0.1316	  0.7964	  0.0000
 28.7903	184.6275	 -0.0842	  0.7839	  0.0000
 29.6558	184.6275	 -0.0668	  0.2749	  1.0000
 30.5212	184.6275	 -0.0740	  0.2697	  1.0000
 31.3867	184.6275	  0.0036	  0.6140	  0.0000
 32.2521	184.6275	  0.0126	  0.5915	  0.0000
 33.1175	184.6275	  0.0264	  0.6025	  0.0000
 33.9830	184.6275	  0.0222	  0.6205	  0.0000
 34.8484	184.6275	  0.0060	  0.6588	  0.0000
 35.7139	184.6275	 -0.0278	  0.7472	  0.0000
 36.5793	184.6275	 -0.0164	  0.7713	  0.0000
 37.4448	184.6275	 -0.0655	  0.3474	  1.0000
 38.3102	184.6275	 -0.7267	  0.6047	  0.0000
 39.1756	184.6275	 -0.0368	  0.7581	  0.0000
 40.0411	184.6275	 -0.0535	  0.7101	  0.0000
 40.9065	184.6275	 -0.0734	  0.2571	  1.0000
 41.7720	184.6275	 -0.0550	  0.2659	  1.0000
 42.6374	184.6275	 -0.0611	  0.2411	  1.0000
 43.5028	184.6275	 -0.0019	  0.6181	  0.0000
 44.3683	184.6275	 -0.0254	  0.6173	  0.0000
 45.2337	184.6275	 -0.0391	  0.2768	  1.0000
 46.0992	184.6275	 -0.0526	  0.2943	  1.0000
 46.9646	184.6275	 -0.1160	  0.7081	  0.0000
 47.8301	184.6275	 -0.1175	  0.7102	  0.0000
 48.6955	184.6275	 -0.0413	  0.6803	  0.0000
 49.5609	184.6275	 -0.0255	  0.6585	  0.0000
 50.4264	184.6275	 -0.0032	  0.6884	  0.0000
 51.2918	184.6275	  0.0094	  0.6977	  0.0000
 52.1573	184.6275	  0.0006	  0.6552	  0.0000
 53.0227	184.6275	 -0.0015	  0.6016	  0.0000
 53.8881	184.6275	  0.0078	  0.6129	  0.0000
 54.7536	184.6275	  0.0295	  0.6311	  0.0000
 55.6190	184.6275	  0.0032	  0.6547	  0.0000
 56.4845	184.6275	 -0.0039	  0.6520	  0.0000
 57.3499	184.6275	  0.1421	  0.2484	  1.0000
 58.2153	184.6275	 -0.0091	  0.6934	  0.0000
 59.0808	184.6275	  0.0136	  0.6376	  0.0000
 59.9462	184.6275	  0.0283	  0.6125	  0.0000
 60.8117	184.6275	  0.0307	  0.5314	  0.0000
 61.6771	184.6275	  0.0158	  0.5208	  0.0000
 62.5426	184.6275	 -0.0051	  0.6203	  0.0000
 63.4080	184.6275	 -0.0003	  0.6193	  0.0000
 64.2734	184.6275	  0.0010	  0.5826	  0.0000
 65.1389	184.6275	 -0.0201	  0.5737	  0.0000
 66.0043	184.6275	 -0.0581	  0.6260	  0.0000
 66.8698	184.6275	 -0.0433	  0.6108	  0.0000
 67.7352	184.6275	 -0.0586	  0.6201	  0.0000
 68.6006	184.6275	 -0.0878	  0.6280	  0.0000
 69.4661	184.6275	 -0.1368	  0.6177	  0.0000
 70.3315	184.6275	 -0.0718	  0.5903	  0.0000
 71.1970	184.6275	 -0.0146	  0.5048	  0.0000
 72.0624	184.6275	 -0.0179	  0.5265	  0.0000
 72.9278	184.6275	 -0.0448	  0.6111	  0.0000
 73.7933	184.6275	 -0.0689	  0.6421	  0.0000
 74.6587	184.6275	 -0.0136	  0.5386	  0.0000
 75.5242	184.6275	  0.0151	  0.5080	  0.0000
 76.3896	184.6275	  0.0216	  0.5357	  0.0000
 77.2551	184.6275	  0.0020	  0.5208	  0.0000
 78.1205	184.6275	  0.0063	  0.5588	  0.0000
 78.9859	184.6275	 -0.0078	  0.5630	  0.0000
 79.8514	184.6275	 -0.0621	  0.5596	  0.0000
 80.7168	184.6275	 -0.0828	  0.5516	  0.0000
 81.5823	184.6275	 -0.0886	  0.5425	  0.0000
 82.4477	184.6275	 -0.0743	  0.5159	  0.0000
 83.3131	184.6275	 -0.0406	  0.4875	  0.0000
 84.1786	184.6275	 -0.0009	  0.5011	  0.0000
 85.0440	184.6275	  0.0567	  0.5122	  0.0000
 85.9095	184.6275	  0.0679	  0.4868	  0.0000
 86.7749	184.6275	  0.0257	  0.5091	  0.0000
 87.6403	184.6275	  0.0134	  0.5428	  0.0000
 88.5058	184.6275	  0.0112	  0.5251	  0.0000
 89.3712	184.6275	 -0.0252	  0.4829	  0.0000
 90.2367	184.6275	 -0.0492	  0.4932	  0.0000
 91.1021	184.6275	 -0.0460	  0.5189	  0.0000
 91.9676	184.6275	 -0.0483	  0.5175	  0.0000
 92.8330	184.6275	 -0.0452	  0.5693	  0.0000
 93.6984	184.6275	 -0.0644	  0.5585	  0.0000
 94.5639	184.6275	 -0.0808	  0.5203	  0.0000
 95.4293	184.6275	 -0.1061	  0.4977	  0.0000
 96.2948	184.6275	 -0.0619	  0.4697	  0.0000
 97.1602	184.6275	 -0.0093	  0.4735	  0.0000
 98.0256	184.6275	  0.0070	  0.4849	  0.0000
 98.8911	184.6275	 -0.0222	  0.4468	  0.0000
 99.7565	184.6275	 -0.0611	  0.4624	  0.0000
100.6220	184.6275	 -0.0181	  0.4609	  0.0000
101.4874	184.6275	 -0.0154	  0.4475	  0.0000
102.3528	184.6275	  0.0052	  0.4523	  0.0000
103.2183	184.6275	 -0.0041	  0.4713	  0.0000
104.0837	184.6275	 -0.0029	  0.4261	  0.0000
104.9492	184.6275	  0.0480	  0.3700	  0.0000
105.8146	184.6275	  0.0733	  0.3222	  0.0000
106.6801	184.6275	  0.0685	  0.3194	  0.0000
107.5455	184.6275	  0.0647	  0.3373	  0.0000
108.4109	184.6275	  0.0282	  0.3952	  0.0000
109.2764	184.6275	  0.0128	  0.3606	  0.0000
110.1418	184.6275	  0.0101	  0.3879	  0.0000
111.0073	184.6275	 -0.0007	  0.4443	  0.0000
111.8727	184.6275	 -0.0301	  0.4064	  0.0000
112.7381	184.6275	 -0.0654	  0.4253	  0.0000
113.6036	184.6275	 -0.0883	  0.4570	  0.0000
114.4690	184.6275	 -0.0234	  0.3989	  0.0000
115.3345	184.6275	  0.0341	  0.3388	  0.0000
116.1999	184.6275	  0.0550	  0.3529	  0.0000
117.0653	184.6275	 -0.0047	  0.4025	  0.0000
117.9308	184.6275	 -0.0378	  0.3927	  0.0000
118.7962	184.6275	 -0.0494	  0.3919	  0.0000
119.6617	184.6275	 -0.0354	  0.4156	  0.0000
120.5271	184.6275	 -0.0548	  0.4216	  0.0000
121.3926	184.6275	 -0.0657	  0.4000	  0.0000
122.2580	184.6275	 -0.0205	  0.3846	  0.0000
123.1234	184.6275	 -0.0038	  0.4096	  0.0000
123.9889	184.6275	  0.0038	  0.3989	  0.0000
124.8543	184.6275	 -0.0079	  0.3873	  0.0000
125.7198	184.6275	 -0.0750	  0.5128	  0.0000
126.5852	184.6275	 -0.0783	  0.5257	  0.0000
127.4506	184.6275	 -0.0997	  0.4747	  0.0000
128.3161	184.6275	 -0.1136	  0.4444	  0.0000
129.1815	184.6275	 -0.1301	  0.4288	  0.0000
130.0470	184.6275	 -0.0782	  0.4231	  0.0000
130.9124	184.6275	 -0.0424	  0.4222	  0.0000
131.7778	184.6275	  0.0197	  0.3547	  0.0000
132.6433	184.6275	  0.0592	  0.3384	  0.0000
133.5087	184.6275	  0.0472	  0.3122	  0.0000
134.3742	184.6275	  0.0812	  0.3265	  0.0000
135.2396	184.6275	  0.0664	  0.3576	  0.0000
136.1051	184.6275	  0.0484	  0.3825	  0.0000
136.9705	184.6275	 -0.0015	  0.3985	  0.0000
137.8359	184.6275	 -0.0204	  0.4245	  0.0000
138.7014	184.6275	 -0.0367	  0.4607	  0.0000
139.5668	184.6275	 -0.0327	  0.4572	  0.0000
140.4323	184.6275	 -0.0152	  0.4030	  0.0000
141.2977	184.6275	 -0.0528	  0.3991	  0.0000
142.1631	184.6275	 -0.0751	  0.3712	  0.0000
143.0286	184.6275	 -0.0233	  0.3949	  0.0000
143.8940	184.6275	  0.0492	  0.3375	  0.0000
144.7595	184.6275	  0.0826	  0.3087	  0.0000
145.6249	184.6275	  0.0154	  0.3193	  0.0000
146.4903	184.6275	 -0.0039	  0.3337	  0.0000
147.3558	184.6275	 -0.0202	  0.3885	  0.0000
148.2212	184.6275	 -0.0388	  0.4076	  0.0000
149.0867	184.6275	 -0.0489	  0.4241	  0.0000
149.9521	184.6275	 -0.0469	  0.4510	  0.0000
150.8176	184.6275	 -0.0502	  0.4613	  0.0000
151.6830	184.6275	 -0.0461	  0.4262	  0.0000
