# x	y	u	v	mask
  1.2780	242.3468	 -0.1872	  0.0142	  0.0000
  2.2655	242.3468	 -0.0194	  0.0196	  0.0000
  3.2530	242.3468	  0.0444	  0.0549	  0.0000
  4.2405	242.3468	 -0.0217	  0.0819	  0.0000
  5.2280	242.3468	 -0.0697	  0.0187	  0.0000
  6.2155	242.3468	 -0.1633	 -0.0108	  0.0000
  7.2030	242.3468	 -0.0142	 -0.0825	  0.0000
  8.1905	242.3468	  0.0127	 -0.2598	  0.0000
  9.1780	242.3468	 -0.0173	 -0.3786	  0.0000
 10.1656	242.3468	 -0.2407	 -0.7329	  0.0000
 11.1531	242.3468	 -0.1759	 -0.8742	  0.0000
 12.1406	242.3468	 -0.0805	 -0.2094	  1.0000
 13.1281	242.3468	 -0.4374	  0.8554	  0.0000
 14.1156	242.3468	 -0.6323	  0.7994	  0.0000
 15.1031	242.3468	 -0.1689	 -0.0170	  1.0000
 16.0906	242.3468	 -0.0813	  0.6891	  0.0000
 17.0781	242.3468	 -0.5288	 -0.5387	  0.0000
 18.0656	242.3468	  0.4777	  0.6385	  0.0000
 19.0532	242.3468	  0.5292	  0.0132	  0.0000
 20.0407	242.3468	  0.8274	 -0.5755	  0.0000
 21.0282	242.3468	  0.3364	  0.9176	  0.0000
 22.0157	242.3468	  0.0667	  0.8117	  0.0000
 23.0032	242.3468	  0.1828	  0.8316	  0.0000
 23.9907	242.3468	 -0.1189	  0.3040	  1.0000
 24.9782	242.3468	 -0.2731	  0.4286	  0.0000
 25.9657	242.3468	 -0.1270	  0.4336	  0.0000
 26.9532	242.3468	  0.0851	  0.6101	  0.0000
 27.9407	242.3468	  0.2785	  0.8106	  0.0000
 28.9283	242.3468	  0.1652	 -0.4392	  0.0000
 29.9158	242.3468	  0.0021	 -0.2962	  0.0000
 30.9033	242.3468	  0.0932	 -0.3247	  0.0000
 31.8908	242.3468	 -0.1990	 -0.4617	  0.0000
 32.8783	242.3468	 -0.0401	  0.0469	  1.0000
 33.8658	242.3468	  0.6302	 -0.0353	  0.0000
 34.8533	242.3468	  0.7420	  0.1743	  0.0000
 35.8408	242.3468	 -0.6062	  0.5509	  0.0000
 36.8283	242.3468	 -0.0276	 -0.0304	  1.0000
 37.8159	242.3468	  0.0013	 -0.7277	  0.0000
 38.8034	242.3468	 -0.6491	  0.6476	  0.0000
 39.7909	242.3468	 -0.2073	  0.2446	  0.0000
 40.7784	242.3468	  0.6365	  0.6385	  0.0000
 41.7659	242.3468	  0.6925	  0.3662	  0.0000
 42.7534	242.3468	  0.8913	  0.3242	  0.0000
 43.7409	242.3468	  0.0211	  0.8604	  0.0000
 44.7284	242.3468	  0.0282	  0.1331	  1.0000
 45.7159	242.3468	  0.2060	  0.2831	  0.0000
 46.7035	242.3468	  0.4314	 -0.6387	  0.0000
 47.6910	242.3468	 -0.1537	  0.1364	  1.0000
 48.6785	242.3468	  0.2915	 -0.0275	  0.0000
 49.6660	242.3468	 -0.8693	 -0.5664	  0.0000
 50.6535	242.3468	 -0.2032	  0.0989	  1.0000
 51.6410	242.3468	 -0.6895	 -0.6430	  0.0000
 52.6285	242.3468	 -0.7937	 -0.2463	  0.0000
 53.6160	242.3468	 -0.1630	  0.7093	  0.0000
 54.6035	242.3468	 -0.8006	 -0.3477	  0.0000
 55.5911	242.3468	  0.0000	 -0.1013	  0.0000
 56.5786	242.3468	 -0.5598	  0.1960	  0.0000
 57.5661	242.3468	 -0.9515	  0.3782	  0.0000
 58.5536	242.3468	  0.2780	 -0.2831	  0.0000
 59.5411	242.3468	  0.1875	 -0.5082	  0.0000
 60.5286	242.3468	  0.0054	  0.7633	  0.0000
 61.5161	242.3468	  0.8815	  0.8073	  0.0000
 62.5036	242.3468	 -0.2260	  0.4398	  0.0000
 63.4911	242.3468	 -0.0383	  0.2297	  1.0000
 64.4787	242.3468	 -0.0935	  0.2302	  1.0000
 65.4662	242.3468	 -0.0313	  0.2877	  0.0000
 66.4537	242.3468	 -0.1947	  0.2324	  1.0000
 67.4412	242.3468	 -0.7321	  0.1549	  0.0000
 68.4287	242.3468	 -0.5426	  0.5434	  0.0000
 69.4162	242.3468	  0.1299	  0.5490	  0.0000
 70.4037	242.3468	 -0.7267	  0.6616	  0.0000
 71.3912	242.3468	 -0.0098	 -0.4624	  0.0000
 72.3787	242.3468	 -0.4590	 -0.7884	  0.0000
 73.3663	242.3468	 -0.4033	 -0.3632	  0.0000
 74.3538	242.3468	 -0.6766	 -0.3394	  0.0000
 75.3413	242.3468	  0.5989	  0.6576	  0.0000
 76.3288	242.3468	  0.4640	  0.7527	  0.0000
 77.3163	242.3468	 -0.9083	  0.3107	  0.0000
 78.3038	242.3468	  0.3184	  0.3035	  0.0000
 79.2913	242.3468	 -0.3779	  0.3668	  0.0000
 80.2788	242.3468	  0.0389	  0.1673	  1.0000
 81.2663	242.3468	  0.0942	  0.1264	  1.0000
 82.2538	242.3468	  0.1062	  0.1608	  1.0000
 83.2414	242.3468	 -0.0051	  0.3644	  0.0000
 84.2289	242.3468	  0.3887	 -0.2246	  0.0000
 85.2164	242.3468	  0.0687	 -0.0109	  1.0000
 86.2039	242.3468	 -0.7721	 -0.5080	  0.0000
 87.1914	242.3468	  0.5304	 -0.2617	  0.0000
 88.1789	242.3468	 -0.1196	  0.3906	  0.0000
 89.1664	242.3468	 -0.5178	 -0.6480	  0.0000
 90.1539	242.3468	 -0.0330	  0.0985	  1.0000
 91.1414	242.3468	 -0.9441	  0.7412	  0.0000
 92.1290	242.3468	  0.0285	 -0.0680	  0.0000
 93.1165	242.3468	  0.0068	  0.1913	  0.0000
 94.1040	242.3468	  0.0870	  0.3204	  0.0000
 95.0915	242.3468	 -0.5012	  0.4434	  0.0000
 96.0790	242.3468	  0.6578	 -0.7296	  0.0000
 97.0665	242.3468	  0.6963	 -0.0044	  0.0000
 98.0540	242.3468	  0.3361	  0.4976	  0.0000
 99.0415	242.3468	  0.5080	  0.4796	  0.0000
100.0290	242.3468	  0.5591	  0.3639	  0.0000
101.0166	242.3468	  0.5612	  0.8433	  0.0000
102.0041	242.3468	  0.2209	  0.6446	  0.0000
102.9916	242.3468	  0.4939	 -0.2903	  0.0000
103.9791	242.3468	  0.1343	  0.1513	  1.0000
104.9666	242.3468	 -0.8179	  0.5496	  0.0000
105.9541	242.3468	  0.5357	 -0.3640	  0.0000
106.9416	242.3468	  0.2849	  0.7797	  0.0000
107.9291	242.3468	  0.2332	  0.5697	  0.0000
108.9166	242.3468	  0.2291	  0.0275	  1.0000
109.9042	242.3468	  0.1986	  0.0277	  1.0000
110.8917	242.3468	  0.7985	 -0.4918	  0.0000
111.8792	242.3468	  0.0062	  0.1824	  0.0000
112.8667	242.3468	 -0.0394	 -0.0657	  0.0000
113.8542	242.3468	  0.2176	  0.1100	  1.0000
114.8417	242.3468	  0.6980	  0.3360	  0.0000
115.8292	242.3468	  0.1042	  0.1021	  1.0000
116.8167	242.3468	  0.3902	  0.1610	  0.0000
117.8042	242.3468	 -0.8638	  0.7877	  0.0000
118.7918	242.3468	 -0.8752	  0.2917	  0.0000
119.7793	242.3468	 -0.5944	  0.3033	  0.0000
120.7668	242.3468	  0.0217	  0.0200	  1.0000
121.7543	242.3468	  0.3657	 -0.7386	  0.0000
122.7418	242.3468	  0.0930	  0.0914	  1.0000
123.7293	242.3468	  0.0778	  0.0835	  1.0000
124.7168	242.3468	  0.1043	  0.4082	  0.0000
125.7043	242.3468	  0.1633	  0.3916	  0.0000
126.6918	242.3468	 -0.0046	  0.5695	  0.0000
127.6793	242.3468	  0.5248	 -0.2099	  0.0000
128.6669	242.3468	 -0.0606	 -0.1071	  1.0000
129.6544	242.3468	 -0.6582	 -0.4686	  0.0000
130.6419	242.3468	  0.0305	  0.3438	  0.0000
131.6294	242.3468	 -0.6289	 -0.1726	  0.0000
132.6169	242.3468	 -0.9267	  0.1819	  0.0000
133.6044	242.3468	  0.1795	  0.4611	  0.0000
134.5919	242.3468	  0.2297	  0.3898	  0.0000
135.5794	242.3468	  0.0936	  0.4980	  0.0000
136.5669	242.3468	  0.0284	  0.4883	  0.0000
137.5545	242.3468	  0.7637	 -0.5898	  0.0000
138.5420	242.3468	 -0.5854	  0.2592	  0.0000
139.5295	242.3468	  0.5998	 -0.6421	  0.0000
140.5170	242.3468	  0.0886	 -0.1853	  1.0000
141.5045	242.3468	  0.0459	 -0.0994	  1.0000
142.4920	242.3468	 -0.0495	  0.3216	  0.0000
143.4795	242.3468	  0.0762	  0.0060	  1.0000
144.4670	242.3468	  0.5992	 -0.2823	  0.0000
145.4545	242.3468	  0.4325	 -0.3591	  0.0000
146.4421	242.3468	  0.0938	  0.1162	  0.0000
147.4296	242.3468	  0.3258	 -0.0112	  0.0000
148.4171	242.3468	 -0.4389	  0.2282	  0.0000
149.4046	242.3468	 -0.0509	  0.8914	  0.0000
150.3921	242.3468	  0.0552	  0.1622	  1.0000
151.3796	242.3468	  0.0667	  0.2157	  1.0000
152.3671	242.3468	  0.0013	  0.3567	  0.0000
153.3546	242.3468	  0.0010	  0.4222	  0.0000
154.3421	242.3468	  0.0253	  0.1356	  1.0000
155.3297	242.3468	  0.0121	  0.6067	  0.0000
156.3172	242.3468	  0.0140	  0.4068	  0.0000
157.3047	242.3468	  0.0731	 -0.6441	  0.0000
158.2922	242.3468	 -0.0069	  0.1122	  1.0000
159.2797	242.3468	 -0.0037	  0.1482	  1.0000
160.2672	242.3468	  0.4115	  0.7935	  0.0000
161.2547	242.3468	 -0.0216	  0.4054	  0.0000
162.2422	242.3468	 -0.2251	  0.2734	  0.0000
163.2297	242.3468	 -0.6448	 -0.2263	  0.0000
164.2173	242.3468	  0.3358	  0.5741	  0.0000
165.2048	242.3468	  0.0606	  0.4290	  0.0000
166.1923	242.3468	  0.1525	  0.3602	  0.0000
167.1798	242.3468	 -0.3851	 -0.4338	  0.0000
168.1673	242.3468	 -0.0043	  0.1546	  1.0000
169.1548	242.3468	 -0.0528	  0.1237	  1.0000
170.1423	242.3468	 -0.4981	  0.8214	  0.0000
171.1298	242.3468	  0.6922	 -0.7022	  0.0000
172.1173	242.3468	 -0.6906	 -0.5238	  0.0000
173.1049	242.3468	  0.1174	  0.5196	  0.0000
174.0924	242.3468	 -0.0688	  0.0802	  1.0000
175.0799	242.3468	 -0.0621	  0.1082	  1.0000
176.0674	242.3468	 -0.0153	  0.1902	  1.0000
177.0549	242.3468	  0.0300	  0.1643	  1.0000
178.0424	242.3468	  0.5610	 -0.5005	  0.0000
179.0299	242.3468	 -0.2218	  0.3099	  0.0000
180.0174	242.3468	 -0.6471	  0.8648	  0.0000
181.0049	242.3468	  0.0215	  0.2271	  1.0000
181.9924	242.3468	  0.5441	  0.2344	  0.0000
182.9800	242.3468	 -0.0041	  0.1870	  1.0000
183.9675	242.3468	  0.8095	  0.0945	  0.0000
184.9550	242.3468	  0.8986	 -0.8887	  0.0000
185.9425	242.3468	  0.0105	  0.4322	  0.0000
186.9300	242.3468	 -0.0100	  0.3894	  0.0000
187.9175	242.3468	  0.4086	  0.6030	  0.0000
188.9050	242.3468	  0.4687	 -0.0172	  0.0000
189.8925	242.3468	  0.3357	  0.1651	  0.0000
190.8800	242.3468	 -0.0302	  0.2783	  0.0000
191.8676	242.3468	  0.4640	  0.2533	  0.0000
192.8551	242.3468	  0.1297	  0.2810	  1.0000
193.8426	242.3468	  0.1085	  0.2790	  1.0000
194.8301	242.3468	  0.6142	  0.6466	  0.0000
195.8176	242.3468	  0.2147	  0.9082	  0.0000
196.8051	242.3468	  0.0176	  0.2090	  1.0000
197.7926	242.3468	  0.8123	  0.4545	  0.0000
198.7801	242.3468	 -0.0262	  0.2040	  1.0000
199.7676	242.3468	 -0.4857	 -0.0799	  0.0000
200.7552	242.3468	 -0.2229	 -0.0444	  0.0000
201.7427	242.3468	 -0.9089	  0.1865	  0.0000
202.7302	242.3468	  0.0507	  0.2214	  1.0000
203.7177	242.3468	  0.0532	  0.1969	  1.0000
204.7052	242.3468	  0.2471	  0.6729	  0.0000
205.6927	242.3468	  0.0258	  0.4411	  0.0000
206.6802	242.3468	 -0.0135	  0.2657	  1.0000
207.6677	242.3468	  0.3438	  0.4502	  0.0000
208.6552	242.3468	 -0.0562	  0.2466	  1.0000
209.6428	242.3468	 -0.0035	  0.2279	  0.0000
210.6303	242.3468	  0.0834	  0.4010	  0.0000
211.6178	242.3468	  0.0645	  0.1912	  1.0000
212.6053	242.3468	  0.7365	 -0.0870	  0.0000
213.5928	242.3468	  0.4239	  0.1353	  0.0000
214.5803	242.3468	  0.0405	  0.2058	  0.0000
215.5678	242.3468	 -0.0130	 -0.1288	  0.0000
216.5553	242.3468	  0.2067	  0.0210	  1.0000
217.5428	242.3468	  0.1882	 -0.7871	  0.0000
218.5304	242.3468	  0.6277	  0.0255	  0.0000
219.5179	242.3468	  0.6968	  0.5896	  0.0000
220.5054	242.3468	  0.5038	 -0.5122	  0.0000
221.4929	242.3468	  0.4187	  0.2828	  0.0000
222.4804	242.3468	  0.3399	  0.2175	  0.0000
223.4679	242.3468	 -0.6333	 -0.0689	  0.0000
224.4554	242.3468	 -0.0403	 -0.1548	  0.0000
225.4429	242.3468	  0.0591	 -0.1769	  0.0000
226.4304	242.3468	 -0.0071	 -0.2956	  0.0000
227.4179	242.3468	 -0.3491	  0.0917	  0.0000
228.4055	242.3468	  0.1131	 -0.6629	  0.0000
229.3930	242.3468	 -0.9190	  0.1614	  0.0000
230.3805	242.3468	 -0.1835	  0.1603	  1.0000
231.3680	242.3468	 -0.1012	  0.2158	  1.0000
232.3555	242.3468	 -0.0745	  0.6619	  0.0000
233.3430	242.3468	 -0.0399	  0.3843	  1.0000
234.3305	242.3468	  0.0948	  0.2314	  0.0000
235.3180	242.3468	  0.0262	 -0.4995	  0.0000
236.3055	242.3468	 -0.0027	  0.2304	  1.0000
237.2931	242.3468	 -0.2902	 -0.2226	  0.0000
238.2806	242.3468	 -0.0147	 -0.0630	  0.0000
239.2681	242.3468	 -0.3167	 -0.6577	  0.0000
240.2556	242.3468	  0.5830	 -0.0889	  0.0000
241.2431	242.3468	  0.2951	  0.4924	  0.0000
242.2306	242.3468	  0.7495	 -0.0013	  0.0000
243.2181	242.3468	  0.7450	  0.2378	  0.0000
244.2056	242.3468	 -0.1559	  0.4701	  0.0000
245.1931	242.3468	 -0.0908	 -0.8665	  0.0000
246.1807	242.3468	 -0.2036	 -0.2739	  0.0000
247.1682	242.3468	  0.0090	 -0.1800	  0.0000
248.1557	242.3468	 -0.6222	  0.0474	  0.0000
249.1432	242.3468	  0.1123	  0.0335	  1.0000
250.1307	242.3468	  0.5237	 -0.3627	  0.0000
251.1182	242.3468	  0.7951	 -0.8274	  0.0000
252.1057	242.3468	  0.0416	  0.0558	  1.0000
253.0932	242.3468	  0.0128	  0.6525	  0.0000
254.0807	242.3468	 -0.0132	  0.5368	  0.0000
255.0683	242.3468	  0.0663	  0.5530	  0.0000
256.0558	242.3468	  0.1384	  0.6026	  0.0000
257.0433	242.3468	  0.1783	  0.9322	  0.0000
258.0308	242.3468	 -0.1896	  0.1696	  1.0000
259.0183	242.3468	 -0.6681	 -0.1812	  0.0000
260.0058	242.3468	  0.0051	  0.3385	  0.0000
260.9933	242.3468	 -0.7256	 -0.4213	  0.0000
261.9808	242.3468	  0.5599	 -0.0361	  0.0000
262.9683	242.3468	  0.3112	  0.2560	  0.0000
263.9559	242.3468	  0.0763	  0.2875	  0.0000
264.9434	242.3468	  0.3601	 -0.5157	  0.0000
265.9309	242.3468	  0.5327	 -0.5892	  0.0000
266.9184	242.3468	  0.6901	 -0.6453	  0.0000
267.9059	242.3468	 -0.0038	  0.2879	  0.0000
268.8934	242.3468	  0.8078	 -0.5777	  0.0000
269.8809	242.3468	  0.2041	  0.6535	  0.0000
270.8684	242.3468	  0.2795	  0.6835	  0.0000
271.8559	242.3468	  0.0145	  0.9240	  0.0000
272.8435	242.3468	  0.1427	 -0.3801	  0.0000
273.8310	242.3468	 -0.4408	  0.5780	  0.0000
274.8185	242.3468	  0.0014	  0.8185	  0.0000
275.8060	242.3468	  0.0632	 -0.8366	  0.0000
276.7935	242.3468	  0.2293	 -0.7198	  0.0000
277.7810	242.3468	  0.5151	  0.0001	  0.0000
278.7685	242.3468	  0.0607	 -0.4708	  0.0000
279.7560	242.3468	 -0.2749	 -0.5250	  0.0000
280.7435	242.3468	  0.5118	 -0.3823	  0.0000
281.7310	242.3468	 -0.1577	 -0.5683	  0.0000
282.7186	242.3468	 -0.0066	 -0.5096	  0.0000
283.7061	242.3468	 -0.2754	 -0.7079	  0.0000
284.6936	242.3468	 -0.7201	  0.6086	  0.0000
285.6811	242.3468	 -0.0294	 -0.2266	  1.0000
286.6686	242.3468	  0.0671	  0.0373	  0.0000
287.6561	242.3468	  0.4761	 -0.5405	  0.0000
288.6436	242.3468	  0.1588	 -0.2354	  0.0000
289.6311	242.3468	  0.3081	 -0.5745	  0.0000
290.6186	242.3468	 -0.8607	  0.3514	  0.0000
291.6062	242.3468	  0.2100	  0.4281	  0.0000
292.5937	242.3468	  0.4570	 -0.6878	  0.0000
293.5812	242.3468	  0.0749	 -0.0270	  1.0000
294.5687	242.3468	  0.1040	 -0.1197	  1.0000
295.5562	242.3468	  0.1352	 -0.2284	  1.0000
296.5437	242.3468	  0.4529	 -0.3509	  0.0000
297.5312	242.3468	 -0.7073	  0.1261	  0.0000
298.5187	242.3468	  0.6200	  0.8336	  0.0000
299.5062	242.3468	  0.2613	 -0.2431	  1.0000
300.4938	242.3468	  0.5017	 -0.1209	  0.0000
301.4813	242.3468	  0.3291	 -0.1937	  1.0000
302.4688	242.3468	  0.2422	  0.5688	  0.0000
303.4563	242.3468	 -0.0391	  0.6010	  0.0000
304.4438	242.3468	  0.2347	 -0.1648	  1.0000
305.4313	242.3468	  0.2223	 -0.0718	  1.0000
306.4188	242.3468	 -0.5512	  0.7374	  0.0000
307.4063	242.3468	  0.3227	  0.2410	  0.0000
308.3938	242.3468	 -0.9200	  0.7114	  0.0000
309.3814	242.3468	  0.0173	  0.3743	  0.0000
310.3689	242.3468	 -0.4653	  0.0602	  0.0000
311.3564	242.3468	 -0.4964	  0.2323	  0.0000
312.3439	242.3468	 -0.6672	  0.7323	  0.0000
313.3314	242.3468	  0.6923	 -0.0223	  0.0000
314.3189	242.3468	 -0.0831	 -0.1695	  1.0000
315.3064	242.3468	 -0.0546	 -0.1897	  1.0000
316.2939	242.3468	 -0.0582	 -0.2431	  1.0000
317.2814	242.3468	 -0.1336	 -0.2291	  1.0000
318.2690	242.3468	 -0.4756	  0.5037	  0.0000
319.2565	242.3468	 -0.1095	 -0.0855	  1.0000
320.2440	242.3468	 -0.7537	 -0.1731	  0.0000
321.2315	242.3468	 -0.2247	  0.5460	  0.0000
322.2190	242.3468	  0.4564	 -0.7020	  0.0000
323.2065	242.3468	  0.0471	  0.0344	  1.0000
324.1940	242.3468	  0.6337	 -0.5828	  0.0000
325.1815	242.3468	  0.0928	  0.0143	  1.0000
326.1690	242.3468	  0.2731	 -0.7899	  0.0000
327.1565	242.3468	  0.4314	 -0.7379	  0.0000
328.1441	242.3468	  0.3793	 -0.6648	  0.0000
329.1316	242.3468	 -0.2801	 -0.3366	  0.0000
330.1191	242.3468	 -0.2901	  0.3640	  0.0000
331.1066	242.3468	  0.0098	  0.3774	  0.0000
332.0941	242.3468	  0.2599	  0.6361	  0.0000
333.0816	242.3468	  0.4076	  0.6785	  0.0000
334.0691	242.3468	 -0.0514	  0.3115	  1.0000
335.0566	242.3468	 -0.2791	  0.7753	  0.0000
336.0441	242.3468	 -0.1202	  0.2873	  1.0000
337.0317	242.3468	 -0.0621	  0.3694	  0.0000
338.0192	242.3468	 -0.0138	  0.2770	  0.0000
339.0067	242.3468	 -0.0882	  0.1629	  1.0000
  1.2780	241.3593	 -0.1889	 -0.0012	  0.0000
  2.2655	241.3593	 -0.0370	  0.0234	  0.0000
  3.2530	241.3593	  0.0216	  0.0595	  0.0000
  4.2405	241.3593	 -0.0069	  0.0677	  0.0000
  5.2280	241.3593	 -0.1199	  0.0719	  0.0000
  6.2155	241.3593	 -0.1331	 -0.0202	  0.0000
  7.2030	241.3593	 -0.0086	 -0.0987	  0.0000
  8.1905	241.3593	  0.0614	 -0.1747	  0.0000
  9.1780	241.3593	  0.0111	 -0.2799	  0.0000
 10.1656	241.3593	 -0.0887	 -0.3872	  0.0000
 11.1531	241.3593	 -0.0458	 -0.5357	  0.0000
 12.1406	241.3593	 -0.2741	 -0.7784	  0.0000
 13.1281	241.3593	 -0.0737	 -0.1861	  1.0000
 14.1156	241.3593	  0.1733	  0.5091	  0.0000
 15.1031	241.3593	 -0.1500	 -0.0931	  1.0000
 16.0906	241.3593	 -0.1657	 -0.0276	  1.0000
 17.0781	241.3593	 -0.6148	 -0.3600	  0.0000
 18.0656	241.3593	 -0.5468	  0.7935	  0.0000
 19.0532	241.3593	 -0.1143	  0.1596	  1.0000
 20.0407	241.3593	 -0.0991	  0.2229	  1.0000
 21.0282	241.3593	 -0.7137	  0.5404	  0.0000
 22.0157	241.3593	 -0.8567	  0.5099	  0.0000
 23.0032	241.3593	 -0.1154	 -0.1647	  0.0000
 23.9907	241.3593	  0.5859	  0.6380	  0.0000
 24.9782	241.3593	 -0.6328	 -0.7569	  0.0000
 25.9657	241.3593	 -0.0541	  0.1306	  1.0000
 26.9532	241.3593	 -0.3533	  0.5731	  0.0000
 27.9407	241.3593	  0.3282	 -0.0340	  0.0000
 28.9283	241.3593	 -0.0487	 -0.0160	  1.0000
 29.9158	241.3593	  0.0065	  0.6354	  0.0000
 30.9033	241.3593	  0.0189	  0.6714	  0.0000
 31.8908	241.3593	  0.0208	  0.8458	  0.0000
 32.8783	241.3593	 -0.0224	 -0.0723	  1.0000
 33.8658	241.3593	 -0.0028	 -0.0723	  1.0000
 34.8533	241.3593	 -0.3243	  0.2294	  0.0000
 35.8408	241.3593	 -0.5443	  0.3865	  0.0000
 36.8283	241.3593	  0.7009	  0.7262	  0.0000
 37.8159	241.3593	  0.6809	  0.1594	  0.0000
 38.8034	241.3593	  0.2707	 -0.1065	  0.0000
 39.7909	241.3593	 -0.3490	 -0.5169	  0.0000
 40.7784	241.3593	  0.6887	 -0.3761	  0.0000
 41.7659	241.3593	  0.7116	  0.1318	  0.0000
 42.7534	241.3593	 -0.0496	  0.6195	  0.0000
 43.7409	241.3593	 -0.2192	  0.6490	  0.0000
 44.7284	241.3593	  0.0069	  0.7690	  0.0000
 45.7159	241.3593	 -0.0317	  0.1180	  1.0000
 46.7035	241.3593	 -0.5413	 -0.4986	  0.0000
 47.6910	241.3593	 -0.1241	  0.7949	  0.0000
 48.6785	241.3593	 -0.1507	  0.0531	  1.0000
 49.6660	241.3593	 -0.8976	 -0.4518	  0.0000
 50.6535	241.3593	 -0.1678	  0.0710	  1.0000
 51.6410	241.3593	  0.3927	 -0.5239	  0.0000
 52.6285	241.3593	  0.2464	 -0.0279	  0.0000
 53.6160	241.3593	 -0.6791	  0.0467	  0.0000
 54.6035	241.3593	 -0.2256	  0.1057	  1.0000
 55.5911	241.3593	  0.3054	 -0.4264	  0.0000
 56.5786	241.3593	 -0.6119	  0.1322	  0.0000
 57.5661	241.3593	 -0.0702	  0.1285	  1.0000
 58.5536	241.3593	  0.8529	  0.2435	  0.0000
 59.5411	241.3593	  0.5642	 -0.7485	  0.0000
 60.5286	241.3593	 -0.0596	 -0.0595	  0.0000
 61.5161	241.3593	 -0.0713	  0.0019	  0.0000
 62.5036	241.3593	 -0.1961	  0.4402	  0.0000
 63.4911	241.3593	 -0.6153	 -0.6969	  0.0000
 64.4787	241.3593	 -0.6079	 -0.7040	  0.0000
 65.4662	241.3593	 -0.1500	  0.1197	  1.0000
 66.4537	241.3593	  0.1066	  0.4521	  0.0000
 67.4412	241.3593	  0.0072	  0.5556	  0.0000
 68.4287	241.3593	 -0.0619	  0.5425	  0.0000
 69.4162	241.3593	  0.4557	 -0.2762	  0.0000
 70.4037	241.3593	  0.6164	 -0.1631	  0.0000
 71.3912	241.3593	 -0.0020	  0.8868	  0.0000
 72.3787	241.3593	 -0.0768	  0.0102	  1.0000
 73.3663	241.3593	 -0.9049	  0.0244	  0.0000
 74.3538	241.3593	 -0.7236	  0.8298	  0.0000
 75.3413	241.3593	 -0.0657	 -0.0123	  1.0000
 76.3288	241.3593	  0.1409	  0.0159	  0.0000
 77.3163	241.3593	  0.3769	 -0.0107	  0.0000
 78.3038	241.3593	 -0.0507	 -0.3031	  0.0000
 79.2913	241.3593	  0.0185	  0.7520	  0.0000
 80.2788	241.3593	  0.3382	 -0.6054	  0.0000
 81.2663	241.3593	  0.0197	  0.7413	  0.0000
 82.2538	241.3593	  0.1142	  0.6526	  0.0000
 83.2414	241.3593	  0.0605	 -0.0583	  1.0000
 84.2289	241.3593	  0.4342	 -0.5089	  0.0000
 85.2164	241.3593	  0.7931	  0.7335	  0.0000
 86.2039	241.3593	  0.0643	 -0.1520	  1.0000
 87.1914	241.3593	  0.5819	 -0.3778	  0.0000
 88.1789	241.3593	 -0.2696	  0.4183	  0.0000
 89.1664	241.3593	  0.4004	 -0.2013	  0.0000
 90.1539	241.3593	 -0.0201	  0.0126	  1.0000
 91.1414	241.3593	  0.8021	  0.2926	  0.0000
 92.1290	241.3593	 -0.0400	  0.7724	  0.0000
 93.1165	241.3593	 -0.0540	 -0.0213	  1.0000
 94.1040	241.3593	  0.5938	 -0.1340	  0.0000
 95.0915	241.3593	 -0.7475	 -0.1074	  0.0000
 96.0790	241.3593	  0.0658	 -0.0540	  1.0000
 97.0665	241.3593	  0.7563	  0.4352	  0.0000
 98.0540	241.3593	  0.3233	  0.0065	  0.0000
 99.0415	241.3593	 -0.7396	  0.1560	  0.0000
100.0290	241.3593	  0.0372	  0.6469	  0.0000
101.0166	241.3593	  0.0472	  0.5020	  0.0000
102.0041	241.3593	  0.0145	  0.4267	  0.0000
102.9916	241.3593	 -0.0845	  0.5179	  0.0000
103.9791	241.3593	 -0.1302	  0.6434	  0.0000
104.9666	241.3593	  0.1085	 -0.0186	  1.0000
105.9541	241.3593	  0.1840	 -0.5188	  0.0000
106.9416	241.3593	  0.6316	 -0.7662	  0.0000
107.9291	241.3593	 -0.3021	  0.7275	  0.0000
108.9166	241.3593	  0.1837	 -0.1270	  1.0000
109.9042	241.3593	  0.0157	  0.0578	  0.0000
110.8917	241.3593	  0.0116	  0.0736	  0.0000
111.8792	241.3593	  0.4363	  0.9211	  0.0000
112.8667	241.3593	  0.0941	 -0.1165	  0.0000
113.8542	241.3593	 -0.0217	  0.4504	  0.0000
114.8417	241.3593	  0.5646	  0.2486	  0.0000
115.8292	241.3593	  0.0257	  0.5476	  0.0000
116.8167	241.3593	  0.3520	  0.9431	  0.0000
117.8042	241.3593	  0.2762	 -0.3294	  0.0000
118.7918	241.3593	 -0.8608	 -0.7591	  0.0000
119.7793	241.3593	  0.1929	  0.0500	  0.0000
120.7668	241.3593	  0.3301	  0.0669	  0.0000
121.7543	241.3593	 -0.6846	 -0.1308	  0.0000
122.7418	241.3593	 -0.0858	  0.6957	  0.0000
123.7293	241.3593	  0.0655	 -0.0510	  1.0000
124.7168	241.3593	  0.0969	  0.7530	  0.0000
125.7043	241.3593	 -0.5192	  0.4899	  0.0000
126.6918	241.3593	 -0.0123	  0.5359	  0.0000
127.6793	241.3593	 -0.0041	  0.4748	  0.0000
128.6669	241.3593	 -0.2412	  0.4748	  0.0000
129.6544	241.3593	  0.3801	 -0.6073	  0.0000
130.6419	241.3593	 -0.0932	 -0.2150	  1.0000
131.6294	241.3593	 -0.9584	 -0.0894	  0.0000
132.6169	241.3593	 -0.6165	 -0.2239	  0.0000
