#df_winsize: 30
#df_searchsize: 30
#df_overlap: 15
#df_dt: 1
#df_sig2noise_method: peak2peak
#df_normalized_correlation: False
#replace_outliers_method: localmean
#pixels_per_mm: 17.3322
#still_name: IMG_0084
#moving_name: IMG_0107
#iterative: False
#set_num: 0
#user_thresh: 0.2
#x y u v mask
 33.0599	190.7432	 -0.0891	  0.1925	  0.0000
 33.9253	190.7432	 -0.1923	  0.4058	  0.0000
 34.7907	190.7432	  0.3050	 -0.1380	  0.0000
 35.6562	190.7432	 -0.0750	  0.3425	  0.0000
 36.5216	190.7432	 -0.0707	  0.3226	  0.0000
 37.3871	190.7432	 -0.0096	  0.2453	  0.0000
 38.2525	190.7432	  0.0207	  0.1764	  0.0000
 39.1179	190.7432	  0.0654	  0.1122	  0.0000
 39.9834	190.7432	  0.0752	  0.0309	  0.0000
 40.8488	190.7432	  0.0833	  0.0055	  0.0000
 41.7143	190.7432	  0.1635	 -0.0289	  0.0000
 42.5797	190.7432	  0.1668	 -0.0336	  0.0000
 43.4451	190.7432	  0.1913	 -0.0422	  0.0000
 44.3106	190.7432	  0.1748	 -0.0514	  0.0000
 45.1760	190.7432	  0.1131	 -0.0226	  0.0000
 46.0415	190.7432	  0.1700	 -0.0461	  0.0000
 46.9069	190.7432	  0.1432	 -0.0138	  0.0000
 47.7724	190.7432	  0.1012	 -0.0023	  0.0000
 48.6378	190.7432	  0.0973	  0.0168	  0.0000
 49.5032	190.7432	  0.0680	  0.0763	  0.0000
 50.3687	190.7432	  0.0598	  0.0733	  0.0000
 51.2341	190.7432	  0.0536	  0.0820	  0.0000
 52.0996	190.7432	  0.0499	  0.0957	  0.0000
 52.9650	190.7432	  0.0539	  0.0953	  0.0000
 53.8304	190.7432	  0.0466	  0.0866	  0.0000
 54.6959	190.7432	  0.0562	  0.0754	  0.0000
 55.5613	190.7432	  0.0614	  0.0848	  0.0000
 56.4268	190.7432	  0.0457	  0.1048	  0.0000
 57.2922	190.7432	  0.0380	  0.1141	  0.0000
 58.1576	190.7432	  0.0189	  0.1388	  0.0000
 59.0231	190.7432	  0.0174	  0.1280	  0.0000
 59.8885	190.7432	  0.0187	  0.1167	  0.0000
 60.7540	190.7432	  0.0394	  0.0997	  0.0000
 61.6194	190.7432	  0.0391	  0.0651	  0.0000
 62.4849	190.7432	  0.0427	  0.0533	  0.0000
 63.3503	190.7432	  0.0871	  0.0172	  0.0000
 64.2157	190.7432	  0.0680	  0.0036	  0.0000
 65.0812	190.7432	  0.1290	 -0.0102	  0.0000
 65.9466	190.7432	  0.1344	 -0.0168	  0.0000
 66.8121	190.7432	  0.1509	 -0.0203	  0.0000
 67.6775	190.7432	  0.1244	 -0.0160	  0.0000
 68.5429	190.7432	  0.1320	 -0.0157	  0.0000
 69.4084	190.7432	  0.1446	 -0.0132	  0.0000
 70.2738	190.7432	  0.1182	 -0.0052	  0.0000
 71.1393	190.7432	  0.1333	 -0.0017	  0.0000
 72.0047	190.7432	  0.1246	  0.0064	  0.0000
 72.8701	190.7432	  0.1208	  0.0100	  0.0000
 73.7356	190.7432	  0.1155	  0.0045	  0.0000
 74.6010	190.7432	  0.1130	  0.0050	  0.0000
 75.4665	190.7432	  0.1087	  0.0101	  0.0000
 76.3319	190.7432	  0.0858	  0.0085	  0.0000
 77.1974	190.7432	  0.0885	  0.0023	  0.0000
 78.0628	190.7432	  0.1025	  0.0010	  0.0000
 78.9282	190.7432	  0.0803	  0.0178	  0.0000
 79.7937	190.7432	  0.0733	  0.0234	  0.0000
 80.6591	190.7432	  0.0660	  0.0532	  0.0000
 81.5246	190.7432	  0.0246	  0.1174	  0.0000
 82.3900	190.7432	  0.0146	  0.1199	  0.0000
 83.2554	190.7432	  0.0153	  0.1128	  0.0000
 84.1209	190.7432	  0.0227	  0.0816	  0.0000
 84.9863	190.7432	  0.0131	  0.0247	  0.0000
 85.8518	190.7432	  0.0580	  0.0534	  0.0000
 86.7172	190.7432	  0.0250	  0.0744	  0.0000
 87.5826	190.7432	  0.0712	  0.0788	  0.0000
 88.4481	190.7432	  0.0901	  0.0346	  0.0000
 89.3135	190.7432	  0.1431	  0.0138	  0.0000
 90.1790	190.7432	  0.1408	  0.0035	  0.0000
 91.0444	190.7432	  0.1456	 -0.0277	  0.0000
 91.9099	190.7432	  0.1682	 -0.0274	  0.0000
 92.7753	190.7432	  0.1104	 -0.0205	  0.0000
 93.6407	190.7432	  0.1005	  0.0075	  0.0000
 94.5062	190.7432	  0.0690	  0.0517	  0.0000
 95.3716	190.7432	  0.0160	  0.0961	  0.0000
 96.2371	190.7432	  0.0173	  0.1029	  0.0000
 97.1025	190.7432	  0.0058	  0.0793	  0.0000
 97.9679	190.7432	  0.0466	  0.0365	  0.0000
 98.8334	190.7432	  0.1062	  0.0100	  0.0000
 99.6988	190.7432	  0.1070	  0.0074	  0.0000
100.5643	190.7432	  0.0945	  0.0067	  0.0000
101.4297	190.7432	  0.0928	  0.0036	  0.0000
102.2952	190.7432	  0.1126	 -0.0049	  0.0000
103.1606	190.7432	  0.1138	 -0.0035	  0.0000
104.0260	190.7432	  0.0499	  0.0079	  0.0000
104.8915	190.7432	  0.0967	  0.0081	  0.0000
105.7569	190.7432	  0.0593	  0.0351	  0.0000
106.6224	190.7432	  0.0474	  0.0672	  0.0000
107.4878	190.7432	  0.0286	  0.0631	  0.0000
108.3532	190.7432	  0.0345	  0.0854	  0.0000
109.2187	190.7432	  0.0350	  0.0761	  0.0000
110.0841	190.7432	  0.0604	  0.0557	  0.0000
110.9496	190.7432	  0.0771	  0.0466	  0.0000
111.8150	190.7432	  0.0676	  0.0228	  0.0000
112.6804	190.7432	  0.0854	  0.0228	  0.0000
113.5459	190.7432	  0.0804	  0.0344	  0.0000
114.4113	190.7432	  0.0565	  0.0283	  0.0000
115.2768	190.7432	  0.0379	  0.0382	  0.0000
116.1422	190.7432	  0.0498	  0.0494	  0.0000
117.0077	190.7432	  0.0424	  0.0584	  0.0000
117.8731	190.7432	  0.0636	  0.0389	  0.0000
118.7385	190.7432	  0.0600	  0.0282	  0.0000
119.6040	190.7432	  0.0667	  0.0148	  0.0000
120.4694	190.7432	  0.1047	 -0.0024	  0.0000
121.3349	190.7432	  0.1376	 -0.0206	  0.0000
122.2003	190.7432	  0.1493	 -0.0264	  0.0000
123.0657	190.7432	  0.1298	 -0.0206	  0.0000
123.9312	190.7432	  0.1233	 -0.0011	  0.0000
124.7966	190.7432	  0.0886	  0.0047	  0.0000
125.6621	190.7432	  0.0705	  0.0241	  0.0000
126.5275	190.7432	  0.0550	  0.0336	  0.0000
127.3929	190.7432	  0.0584	  0.0398	  0.0000
128.2584	190.7432	  0.0583	  0.0420	  0.0000
129.1238	190.7432	  0.0599	  0.0355	  0.0000
129.9893	190.7432	  0.0720	  0.0152	  0.0000
130.8547	190.7432	  0.0750	  0.0130	  0.0000
131.7202	190.7432	  0.0803	  0.0121	  0.0000
132.5856	190.7432	  0.0564	  0.0112	  0.0000
133.4510	190.7432	  0.0582	  0.0106	  0.0000
134.3165	190.7432	  0.0730	  0.0194	  0.0000
135.1819	190.7432	  0.0814	  0.0286	  0.0000
136.0474	190.7432	  0.0701	  0.0209	  0.0000
136.9128	190.7432	  0.0682	  0.0125	  0.0000
137.7782	190.7432	  0.0694	  0.0189	  0.0000
138.6437	190.7432	  0.0814	  0.0210	  0.0000
139.5091	190.7432	  0.0918	  0.0150	  0.0000
140.3746	190.7432	  0.0630	  0.0299	  0.0000
141.2400	190.7432	  0.0571	  0.0465	  0.0000
142.1054	190.7432	  0.0624	  0.0592	  0.0000
142.9709	190.7432	  0.0631	  0.0650	  0.0000
143.8363	190.7432	  0.0714	  0.0368	  0.0000
144.7018	190.7432	  0.0754	  0.0154	  0.0000
145.5672	190.7432	  0.0985	  0.0016	  0.0000
146.4327	190.7432	  0.1118	  0.0014	  0.0000
147.2981	190.7432	  0.1122	 -0.0055	  0.0000
148.1635	190.7432	  0.0961	 -0.0255	  0.0000
149.0290	190.7432	  0.1009	 -0.0118	  0.0000
149.8944	190.7432	  0.0773	  0.0070	  0.0000
150.7599	190.7432	  0.0779	 -0.0042	  0.0000
151.6253	190.7432	  0.0742	  0.0116	  0.0000
152.4907	190.7432	  0.0576	  0.0236	  0.0000
153.3562	190.7432	  0.0289	  0.0446	  0.0000
154.2216	190.7432	  0.0270	  0.0685	  0.0000
155.0871	190.7432	  0.0150	  0.0621	  0.0000
155.9525	190.7432	  0.0265	  0.0667	  0.0000
156.8179	190.7432	  0.0402	  0.0639	  0.0000
157.6834	190.7432	  0.0230	  0.0207	  0.0000
158.5488	190.7432	  0.0605	  0.0167	  0.0000
159.4143	190.7432	  0.0490	  0.0411	  0.0000
160.2797	190.7432	  0.0457	  0.0434	  0.0000
161.1452	190.7432	  0.0551	  0.0395	  0.0000
162.0106	190.7432	  0.0747	  0.0218	  0.0000
162.8760	190.7432	  0.0777	  0.0069	  0.0000
163.7415	190.7432	  0.0883	  0.0123	  0.0000
164.6069	190.7432	  0.1171	  0.0087	  0.0000
165.4724	190.7432	  0.1030	  0.0114	  0.0000
166.3378	190.7432	  0.0665	  0.0157	  0.0000
167.2032	190.7432	  0.0293	  0.0235	  0.0000
168.0687	190.7432	  0.0393	  0.0287	  0.0000
168.9341	190.7432	  0.0340	  0.0239	  0.0000
169.7996	190.7432	  0.0467	  0.0233	  0.0000
170.6650	190.7432	  0.0478	  0.0135	  0.0000
171.5304	190.7432	  0.0690	  0.0060	  0.0000
172.3959	190.7432	  0.0990	 -0.0076	  0.0000
173.2613	190.7432	  0.1336	 -0.0120	  0.0000
174.1268	190.7432	  0.1429	 -0.0087	  0.0000
174.9922	190.7432	  0.1350	  0.0104	  0.0000
175.8577	190.7432	  0.1321	  0.0114	  0.0000
176.7231	190.7432	  0.0865	  0.0108	  0.0000
177.5885	190.7432	  0.0735	  0.0297	  0.0000
178.4540	190.7432	  0.0327	  0.0595	  0.0000
179.3194	190.7432	  0.0091	  0.0835	  0.0000
180.1849	190.7432	  0.0093	  0.0567	  0.0000
181.0503	190.7432	  0.0060	  0.0397	  0.0000
181.9157	190.7432	  0.0374	  0.0374	  0.0000
182.7812	190.7432	  0.0467	  0.0090	  0.0000
183.6466	190.7432	  0.0697	 -0.0005	  0.0000
184.5121	190.7432	  0.0811	 -0.0018	  0.0000
185.3775	190.7432	  0.0865	 -0.0034	  0.0000
186.2429	190.7432	  0.0917	 -0.0015	  0.0000
187.1084	190.7432	  0.0736	  0.0214	  0.0000
187.9738	190.7432	  0.0478	  0.0424	  0.0000
188.8393	190.7432	  0.0545	  0.0397	  0.0000
189.7047	190.7432	  0.0515	  0.0368	  0.0000
190.5702	190.7432	  0.0234	  0.0579	  0.0000
191.4356	190.7432	  0.0480	  0.0560	  0.0000
192.3010	190.7432	  0.0144	  0.0250	  0.0000
193.1665	190.7432	  0.0371	  0.0123	  0.0000
194.0319	190.7432	  0.0456	  0.0046	  0.0000
194.8974	190.7432	  0.0738	 -0.0053	  0.0000
195.7628	190.7432	  0.1008	 -0.0130	  0.0000
196.6282	190.7432	  0.0924	 -0.0234	  0.0000
197.4937	190.7432	  0.1089	 -0.0213	  0.0000
198.3591	190.7432	  0.1215	 -0.0246	  0.0000
199.2246	190.7432	  0.1071	 -0.0170	  0.0000
200.0900	190.7432	  0.1036	 -0.0051	  0.0000
200.9554	190.7432	  0.1044	 -0.0002	  0.0000
201.8209	190.7432	  0.0587	  0.0058	  0.0000
202.6863	190.7432	  0.0689	  0.0172	  0.0000
203.5518	190.7432	  0.0476	  0.0547	  0.0000
204.4172	190.7432	  0.0263	  0.0251	  0.0000
205.2827	190.7432	  0.0213	  0.0394	  0.0000
206.1481	190.7432	  0.0169	  0.0643	  0.0000
207.0135	190.7432	  0.0135	  0.0425	  0.0000
207.8790	190.7432	  0.0127	  0.0410	  0.0000
208.7444	190.7432	  0.0110	  0.0417	  0.0000
209.6099	190.7432	  0.0189	  0.0247	  0.0000
210.4753	190.7432	  0.0351	  0.0253	  0.0000
211.3407	190.7432	  0.0547	  0.0192	  0.0000
212.2062	190.7432	  0.0637	  0.0209	  0.0000
213.0716	190.7432	  0.0586	  0.0222	  0.0000
213.9371	190.7432	  0.0556	  0.0141	  0.0000
214.8025	190.7432	  0.0616	  0.0030	  0.0000
215.6679	190.7432	  0.0774	  0.0006	  0.0000
216.5334	190.7432	  0.0658	  0.0065	  0.0000
217.3988	190.7432	  0.0659	  0.0062	  0.0000
218.2643	190.7432	  0.0711	  0.0052	  0.0000
219.1297	190.7432	  0.0731	  0.0056	  0.0000
219.9952	190.7432	  0.0772	  0.0012	  0.0000
220.8606	190.7432	  0.0584	  0.0051	  0.0000
221.7260	190.7432	  0.0343	  0.0181	  0.0000
222.5915	190.7432	  0.0265	  0.0229	  0.0000
223.4569	190.7432	  0.0249	  0.0220	  0.0000
224.3224	190.7432	  0.0120	  0.0133	  0.0000
225.1878	190.7432	  0.0209	  0.0155	  0.0000
226.0532	190.7432	  0.0253	  0.0057	  0.0000
226.9187	190.7432	  0.0253	  0.0009	  0.0000
227.7841	190.7432	  0.0367	  0.0145	  0.0000
228.6496	190.7432	  0.0324	  0.0160	  0.0000
229.5150	190.7432	  0.0409	  0.0108	  0.0000
230.3804	190.7432	  0.0636	  0.0050	  0.0000
231.2459	190.7432	  0.0638	  0.0057	  0.0000
232.1113	190.7432	  0.0591	  0.0043	  0.0000
232.9768	190.7432	  0.0716	 -0.0026	  0.0000
233.8422	190.7432	  0.0824	 -0.0056	  0.0000
234.7077	190.7432	  0.0770	 -0.0066	  0.0000
235.5731	190.7432	  0.0808	 -0.0069	  0.0000
236.4385	190.7432	  0.0699	  0.0041	  0.0000
237.3040	190.7432	  0.0578	  0.0153	  0.0000
238.1694	190.7432	  0.0358	  0.0298	  0.0000
239.0349	190.7432	  0.0432	  0.0398	  0.0000
239.9003	190.7432	  0.0346	  0.0510	  0.0000
240.7657	190.7432	  0.0390	  0.0311	  0.0000
241.6312	190.7432	  0.0382	  0.0154	  0.0000
242.4966	190.7432	  0.0399	  0.0161	  0.0000
243.3621	190.7432	  0.0204	  0.0197	  0.0000
244.2275	190.7432	  0.0324	  0.0184	  0.0000
245.0929	190.7432	  0.0275	  0.0010	  0.0000
245.9584	190.7432	  0.0643	  0.0057	  0.0000
246.8238	190.7432	  0.0591	  0.0038	  0.0000
247.6893	190.7432	  0.0692	 -0.0038	  0.0000
248.5547	190.7432	  0.0410	 -0.0019	  0.0000
249.4202	190.7432	  0.0480	  0.0025	  0.0000
250.2856	190.7432	  0.0449	  0.0058	  0.0000
251.1510	190.7432	  0.0176	  0.0080	  0.0000
252.0165	190.7432	  0.0228	  0.0130	  0.0000
252.8819	190.7432	  0.0205	  0.0118	  0.0000
253.7474	190.7432	  0.0278	  0.0096	  0.0000
254.6128	190.7432	  0.0155	  0.0337	  0.0000
255.4782	190.7432	  0.0049	  0.0547	  0.0000
256.3437	190.7432	  0.0063	  0.0507	  0.0000
257.2091	190.7432	  0.0094	  0.0266	  0.0000
258.0746	190.7432	  0.0125	  0.0146	  0.0000
258.9400	190.7432	  0.0513	  0.0010	  0.0000
259.8054	190.7432	  0.0569	  0.0032	  0.0000
260.6709	190.7432	  0.0698	  0.0085	  0.0000
261.5363	190.7432	  0.0709	 -0.0076	  0.0000
262.4018	190.7432	  0.0940	 -0.0083	  0.0000
263.2672	190.7432	  0.0907	 -0.0142	  0.0000
264.1327	190.7432	  0.1097	 -0.0078	  0.0000
264.9981	190.7432	  0.0773	 -0.0007	  0.0000
265.8635	190.7432	  0.0331	  0.0069	  0.0000
266.7290	190.7432	  0.0422	  0.0245	  0.0000
267.5944	190.7432	  0.0369	  0.0305	  0.0000
268.4599	190.7432	  0.0445	  0.0214	  0.0000
269.3253	190.7432	  0.0306	  0.0147	  0.0000
270.1907	190.7432	  0.0790	  0.0108	  0.0000
271.0562	190.7432	  0.0238	 -0.0051	  0.0000
271.9216	190.7432	  0.0531	  0.0102	  0.0000
272.7871	190.7432	  0.0463	  0.0113	  0.0000
  1.0385	189.8778	  0.0917	  0.0112	  0.0000
  1.9040	189.8778	  0.0881	  0.0152	  0.0000
  2.7694	189.8778	  0.0751	  0.0137	  0.0000
  3.6349	189.8778	  0.0846	  0.0109	  0.0000
  4.5003	189.8778	  0.0844	  0.0079	  0.0000
  5.3657	189.8778	  0.0852	  0.0099	  0.0000
  6.2312	189.8778	  0.1123	  0.0054	  0.0000
  7.0966	189.8778	  0.1111	  0.0084	  0.0000
  7.9621	189.8778	  0.0334	  0.0199	  0.0000
  8.8275	189.8778	  0.0770	  0.0189	  0.0000
  9.6929	189.8778	  0.1289	  0.0106	  0.0000
 10.5584	189.8778	  0.0671	  0.0449	  0.0000
 11.4238	189.8778	  0.0978	  0.0141	  0.0000
 12.2893	189.8778	  0.1113	 -0.0031	  0.0000
 13.1547	189.8778	  0.1314	  0.0072	  0.0000
 14.0201	189.8778	  0.0088	  0.0687	  0.0000
 14.8856	189.8778	  0.0261	  0.0996	  0.0000
 15.7510	189.8778	  0.1282	  0.0032	  0.0000
 16.6165	189.8778	  0.1894	 -0.0380	  0.0000
 17.4819	189.8778	  0.1907	 -0.1041	  0.0000
 18.3474	189.8778	  0.0975	  0.0038	  0.0000
 19.2128	189.8778	  0.0064	  0.1456	  0.0000
 20.0782	189.8778	 -0.0604	  0.1993	  0.0000
 20.9437	189.8778	 -0.0241	  0.1334	  0.0000
 21.8091	189.8778	  0.0677	  0.0450	  0.0000
 22.6746	189.8778	  0.1098	 -0.0171	  0.0000
 23.5400	189.8778	  0.2473	 -0.2650	  0.0000
 24.4054	189.8778	  0.3525	 -0.3188	  0.0000
 25.2709	189.8778	  0.3487	 -0.3892	  0.0000
 26.1363	189.8778	  0.3476	 -0.3899	  0.0000
 27.0018	189.8778	  0.3215	 -0.3708	  0.0000
 27.8672	189.8778	  0.2933	 -0.3227	  0.0000
 28.7326	189.8778	  0.3478	 -0.3575	  0.0000
 29.5981	189.8778	  0.2661	 -0.3084	  0.0000
 30.4635	189.8778	  0.0494	  0.0379	  0.0000
 31.3290	189.8778	 -0.0729	  0.2964	  0.0000
 32.1944	189.8778	 -0.2157	  0.4445	  0.0000
 33.0599	189.8778	 -0.1915	  0.5025	  0.0000
 33.9253	189.8778	 -0.1902	  0.4068	  0.0000
 34.7907	189.8778	 -0.0875	  0.3510	  0.0000
 35.6562	189.8778	 -0.0178	  0.3062	  0.0000
 36.5216	189.8778	  0.0027	  0.2531	  0.0000
 37.3871	189.8778	  0.0278	  0.1462	  0.0000
 38.2525	189.8778	  0.0298	  0.0819	  0.0000
 39.1179	189.8778	  0.0994	  0.0443	  0.0000
 39.9834	189.8778	  0.1411	  0.0204	  0.0000
 40.8488	189.8778	  0.0687	 -0.0071	  0.0000
 41.7143	189.8778	  0.1773	 -0.0349	  0.0000
 42.5797	189.8778	  0.1574	 -0.0589	  0.0000
 43.4451	189.8778	  0.1735	 -0.0587	  0.0000
 44.3106	189.8778	  0.1676	 -0.0455	  0.0000
 45.1760	189.8778	  0.1175	 -0.0138	  0.0000
 46.0415	189.8778	  0.1089	 -0.0111	  0.0000
 46.9069	189.8778	  0.1073	  0.0148	  0.0000
 47.7724	189.8778	  0.0987	  0.0169	  0.0000
 48.6378	189.8778	  0.0494	  0.0544	  0.0000
 49.5032	189.8778	  0.0515	  0.0772	  0.0000
 50.3687	189.8778	  0.0645	  0.0740	  0.0000
 51.2341	189.8778	  0.0394	  0.0923	  0.0000
 52.0996	189.8778	  0.0521	  0.1094	  0.0000
 52.9650	189.8778	  0.0525	  0.0896	  0.0000
 53.8304	189.8778	  0.0601	  0.0776	  0.0000
 54.6959	189.8778	  0.0501	  0.0953	  0.0000
 55.5613	189.8778	  0.0340	  0.1123	  0.0000
 56.4268	189.8778	  0.0285	  0.1286	  0.0000
 57.2922	189.8778	  0.0279	  0.1329	  0.0000
 58.1576	189.8778	  0.0384	  0.1280	  0.0000
 59.0231	189.8778	  0.0341	  0.1039	  0.0000
 59.8885	189.8778	  0.0479	  0.0975	  0.0000
 60.7540	189.8778	  0.0422	  0.0873	  0.0000
 61.6194	189.8778	  0.0530	  0.0685	  0.0000
 62.4849	189.8778	  0.0937	  0.0130	  0.0000
 63.3503	189.8778	  0.1145	 -0.0001	  0.0000
 64.2157	189.8778	  0.0841	 -0.0094	  0.0000
 65.0812	189.8778	  0.1200	 -0.0232	  0.0000
 65.9466	189.8778	  0.1405	 -0.0363	  0.0000
 66.8121	189.8778	  0.1321	 -0.0261	  0.0000
 67.6775	189.8778	  0.1292	 -0.0173	  0.0000
 68.5429	189.8778	  0.1052	 -0.0081	  0.0000
 69.4084	189.8778	  0.1319	 -0.0018	  0.0000
 70.2738	189.8778	  0.1130	  0.0006	  0.0000
 71.1393	189.8778	  0.1241	  0.0078	  0.0000
 72.0047	189.8778	  0.1234	  0.0077	  0.0000
 72.8701	189.8778	  0.1085	  0.0111	  0.0000
 73.7356	189.8778	  0.1030	  0.0074	  0.0000
 74.6010	189.8778	  0.1058	  0.0140	  0.0000
 75.4665	189.8778	  0.0904	  0.0171	  0.0000
 76.3319	189.8778	  0.0899	  0.0108	  0.0000
 77.1974	189.8778	  0.0864	  0.0189	  0.0000
 78.0628	189.8778	  0.0822	  0.0232	  0.0000
 78.9282	189.8778	  0.0489	  0.0187	  0.0000
 79.7937	189.8778	  0.0500	  0.0285	  0.0000
 80.6591	189.8778	  0.0226	  0.0898	  0.0000
 81.5246	189.8778	  0.0086	  0.0994	  0.0000
 82.3900	189.8778	  0.0113	  0.1119	  0.0000
 83.2554	189.8778	  0.0257	  0.1036	  0.0000
 84.1209	189.8778	  0.0218	  0.0291	  0.0000
 84.9863	189.8778	  0.0187	  0.0284	  0.0000
 85.8518	189.8778	  0.0706	  0.0665	  0.0000
 86.7172	189.8778	  0.0403	  0.0699	  0.0000
 87.5826	189.8778	  0.0976	  0.0259	  0.0000
 88.4481	189.8778	  0.1268	  0.0043	  0.0000
 89.3135	189.8778	  0.1829	 -0.0397	  0.0000
 90.1790	189.8778	  0.1787	 -0.0487	  0.0000
 91.0444	189.8778	  0.1601	 -0.0448	  0.0000
 91.9099	189.8778	  0.1223	 -0.0049	  0.0000
 92.7753	189.8778	  0.0580	  0.0434	  0.0000
 93.6407	189.8778	  0.0689	  0.0408	  0.0000
 94.5062	189.8778	  0.0320	  0.0426	  0.0000
 95.3716	189.8778	  0.0149	  0.0975	  0.0000
 96.2371	189.8778	  0.0257	  0.0838	  0.0000
 97.1025	189.8778	  0.0317	  0.0471	  0.0000
 97.9679	189.8778	  0.1056	  0.0109	  0.0000
 98.8334	189.8778	  0.1102	 -0.0012	  0.0000
 99.6988	189.8778	  0.1076	  0.0005	  0.0000
100.5643	189.8778	  0.0915	  0.0030	  0.0000
101.4297	189.8778	  0.0973	  0.0064	  0.0000
102.2952	189.8778	  0.1270	  0.0009	  0.0000
103.1606	189.8778	  0.1154	 -0.0007	  0.0000
104.0260	189.8778	  0.0360	  0.0353	  0.0000
104.8915	189.8778	  0.0762	  0.0591	  0.0000
105.7569	189.8778	  0.0514	  0.0638	  0.0000
106.6224	189.8778	  0.0391	  0.0549	  0.0000
107.4878	189.8778	  0.0251	  0.0486	  0.0000
108.3532	189.8778	  0.0278	  0.0510	  0.0000
109.2187	189.8778	  0.0380	  0.0756	  0.0000
110.0841	189.8778	  0.0742	  0.0395	  0.0000
110.9496	189.8778	  0.0921	  0.0334	  0.0000
111.8150	189.8778	  0.0777	  0.0286	  0.0000
112.6804	189.8778	  0.0789	  0.0314	  0.0000
113.5459	189.8778	  0.0668	  0.0365	  0.0000
114.4113	189.8778	  0.0417	  0.0386	  0.0000
115.2768	189.8778	  0.0466	  0.0543	  0.0000
116.1422	189.8778	  0.0545	  0.0478	  0.0000
117.0077	189.8778	  0.0537	  0.0243	  0.0000
117.8731	189.8778	  0.0732	  0.0268	  0.0000
118.7385	189.8778	  0.0715	  0.0262	  0.0000
119.6040	189.8778	  0.1162	 -0.0017	  0.0000
120.4694	189.8778	  0.1378	 -0.0162	  0.0000
121.3349	189.8778	  0.1600	 -0.0150	  0.0000
122.2003	189.8778	  0.1385	 -0.0141	  0.0000
123.0657	189.8778	  0.1141	 -0.0041	  0.0000
123.9312	189.8778	  0.0871	  0.0233	  0.0000
124.7966	189.8778	  0.0608	  0.0481	  0.0000
125.6621	189.8778	  0.0486	  0.0610	  0.0000
126.5275	189.8778	  0.0560	  0.0460	  0.0000
127.3929	189.8778	  0.0566	  0.0394	  0.0000
128.2584	189.8778	  0.0633	  0.0331	  0.0000
129.1238	189.8778	  0.0686	  0.0204	  0.0000
129.9893	189.8778	  0.0790	  0.0093	  0.0000
130.8547	189.8778	  0.0749	  0.0070	  0.0000
131.7202	189.8778	  0.0787	  0.0131	  0.0000
132.5856	189.8778	  0.0527	  0.0122	  0.0000
133.4510	189.8778	  0.0640	  0.0204	  0.0000
134.3165	189.8778	  0.0602	  0.0341	  0.0000
135.1819	189.8778	  0.0699	  0.0369	  0.0000
136.0474	189.8778	  0.0656	  0.0291	  0.0000
136.9128	189.8778	  0.0686	  0.0173	  0.0000
137.7782	189.8778	  0.0699	  0.0142	  0.0000
138.6437	189.8778	  0.0595	  0.0471	  0.0000
